cbg,cost,L_Demographic_similarity,G_Distance_between_cbg_and_store
360610189006,0.0644846535822231,1.0406021776053151,12.284327219006343
360610191000,no visitors,no visitors,no visitors
360610192000,no visitors,no visitors,no visitors
360610192002,0.10949199342586557,17.865727260171493,39.90867377387595
360610192003,0.06954022297344709,11.85487402374385,13.708323262395618
360610195000,no visitors,no visitors,no visitors
360610195004,0.17540333908730754,27.27644946286472,39.9386404695359
360610195005,0.4838000993638121,30.020869024453347,5.539108468603544
360610199000,no visitors,no visitors,no visitors
360610199003,0.4865391147023914,24.476769716482636,8.911803789303804
360610199004,0.4066128874592828,32.75244835438153,18.11786853912607
360610199005,0.8005596918227486,28.731388375800538,1.9452204402159727
360610199006,0.42409504598939873,13.595428436375755,39.83958091010089
360610205000,no visitors,no visitors,no visitors
360610205003,0.8465857517303228,36.10469711647225,2.664342539166409
360610207012,0.5261609331260493,12.437063398727055,4.523742960136172
360610210000,no visitors,no visitors,no visitors
360610210003,0.238042439935227,9.130845005032164,22.61456310324392
360610210004,0.32506885481848014,18.25653556470455,8.813312286956334
360610211000,no visitors,no visitors,no visitors
360610211002,0.9553707001731218,1.4674848557200488,11.183672032211932
360610211004,0.415705217088731,18.111615067446937,5.661997554783544
360610211005,0.3363225431351351,1.0944347929122786,17.230437217528145
360610211007,0.9451581030849608,1.2815222454273396,8.4082818817669
360610212004,0.40932069713925634,19.283845536158765,28.552936617371927
360610213031,0.5806720355962408,25.775364186713382,5.839803902133797
360610219000,no visitors,no visitors,no visitors
360610219004,0.6632371149815237,1.593278680299477,8.485743865474591
360610223010,no visitors,no visitors,no visitors
360610223012,0.6181770673419914,15.91963237151139,4.088430148916741
360610224004,0.24965715326539895,38.69634574514063,6.8917639168062905
360610225000,no visitors,no visitors,no visitors
360610229000,no visitors,no visitors,no visitors
360610229004,0.4606442479901268,23.580457204302824,30.391931349411504
360610230005,0.46983773441094756,21.56818345324736,9.131296375134314
360610231001,0.4111686161075101,9.528836981626753,39.86473924794407
360610233000,no visitors,no visitors,no visitors
360610235012,0.6051786398917656,18.438142754913372,39.72269777390244
360610236000,no visitors,no visitors,no visitors
360610236003,0.6286739825870807,37.38117162101903,2.9856174669252034
360610236004,0.18768446407863915,11.244065890795719,14.04690228904176
360610237000,no visitors,no visitors,no visitors
360610237002,0.6953309720786074,17.302953982790434,39.896207429597325
360610238010,0.970411657995317,24.5691284039009,1.0266365116175296
360610238011,0.7346725424372458,1.4250849587973349,13.226158027684033
360610238020,no visitors,no visitors,no visitors
360610238021,0.04063170393338433,1.0572918300486123,36.86889872330012
360610238022,0.17151169690102674,1.2561699857225506,38.18372543373369
360610240000,no visitors,no visitors,no visitors
360610241000,no visitors,no visitors,no visitors
360610241003,0.721866383143204,13.334279306551707,2.059939977471842
360610241004,0.7826755866853489,8.175595110598373,1.8803910020441608
360610241005,0.9103004785664786,1.0375750317007508,39.27052372930298
360610242000,1.0047502936027772,17.388909553521486,39.9867740220262
360610242001,0.32554715396175093,2.6042358384317064,12.557427778869172
360610242002,0.1722021911738123,2.6945188169301204,8.366450843666577
360610243020,0.037557084031621724,35.62561977242888,39.88504385234643
360610243022,0.6455239514814137,2.006902674040326,4.920146011252475
360610243023,0.46506026803259903,9.813455287658758,10.344193556966042
360610243021,0.4169614871947547,8.563024882817597,4.815968728299154
360610245007,0.6523420375555844,12.387196873842342,2.909633092980024
360610247000,no visitors,no visitors,no visitors
360610247001,0.8154422506840161,6.6259750329938,1.5890447370063223
360610247003,0.7082620252153174,2.6367201207565323,2.772705312387316
360610247004,0.7326609637313797,32.14849008432246,2.3252417723594583
