cbg,cost,I_Includes_parking_lot,G_Distance_between_cbg_and_store
360610232003,0.3215197498663862,1.127594630873098,17.477390769875747
360610156021,0.1281567405721623,1.603134370753403,7.866109457107702
360610225003,0.7940876394047575,1.0150566044785014,3.14677510544999
360610224003,0.3843022122791776,1.412693521901403,6.408641867117547
360610214001,0.3675674408273074,39.31916956335528,31.777888821561408
360610232001,0.3207171800534419,2.4621051010559767,19.67471473150746
360610220003,0.387889430533582,39.01898716767758,39.40091260876132
360610216005,0.5765263816259565,1.0904886615407534,26.70204115164258
360610225002,0.7877988147089519,1.179715154512493,4.95917883611763
360610218003,0.635410581138218,1.2473638400321272,6.3644037876383095
360610229001,0.7972967417254591,2.494197777093893,2.7192454593161486
360610226001,0.6420427238156934,1.2797479267383522,28.876771743696693
360610226003,0.4584028782103295,1.046163754046368,7.722586604632307
360610132001,0.4448166331944987,1.5413921498093082,13.222485442725874
360610128004,0.4226333423311716,1.2854138769767545,7.281225572541901
360610133002,0.7370327601763922,1.202277500033844,31.61422437393276
360610119001,0.4537410479918685,1.260519428786937,9.235118308791872
360610082002,0.7499893086924723,3.0098583518558115,3.651407813337734
360610131002,0.5003457750849203,1.086421938668188,3.3064578870231003
360610199001,0.6048250779918959,1.021667167367642,27.81505921117684
360610127003,0.6920364389977623,23.27812716055101,1.3840824058247918
360610271003,0.7454432127678845,1.8984301602204423,3.1186288015372745
360610129001,0.698705778325891,1.7137286589607963,7.326359033127545
360610218004,0.179629496849778,2.171509890497556,6.006649016559553
360610153001,0.0486517670196937,1.3052211523733206,39.71912555925172
360610012002,0.0622409446639903,2.1729678182883783,26.95807146821698
360610144011,0.8206076307112438,1.8968681553849305,1.9323052628056077
360610071003,0.4773747251198572,1.001714223683459,14.924283165435885
360610122001,0.3705849809674524,1.0315730583140024,11.53375231651903
360610139001,0.5169611057575434,1.3975314585862364,3.1045157866529096
360610142002,0.5411283703082399,1.2910489615027745,5.939543893198666
360610089003,0.8566362321481293,1.9925132905551797,1.9464838032773224
360610091001,0.5061941087108542,1.024452888728149,22.219444388896083
360610140006,0.6544959380652138,1.1452782155511585,14.975589059572052
360610079003,0.0276269671139923,1.0381268605763694,28.49363828969914
360610138001,0.6408899835503195,1.3077707114509138,12.25229872383798
360610146011,0.5188698367766024,2.143279643703643,5.968348392036376
360610154002,0.7024301869115992,1.3080743913759365,5.206232547184236
360610158014,0.5341998558434055,21.69130351171053,1.5652275375405278
360610158011,0.5927167075453451,9.488716220625054,4.8757448839942015
360610156011,0.3420433036476611,1.664887012168991,7.194974200385901
360610295001,0.725482828591336,1.551852469946665,1.8022412612943413
360610121004,0.6141313829670081,1.2638394389253076,2.00142236972124
360610269002,0.6933309391997498,3.55728270905891,6.735116652555153
360610150022,0.6647763183640565,1.2992400381903906,2.851660486204324
360610228004,0.3435876698361827,1.0839247681102222,10.649201601433829
360610146022,0.5018060483048866,1.125035144950239,4.208136681516024
360610230001,0.5128837597941982,1.476433458770846,27.07028937503852
360610212003,0.5684800778496866,1.441147994951649,38.83515299959511
360610209011,0.1447465648149959,1.773268088754674,9.775470417579257
360610203001,0.6461212663715616,2.0154384017362883,3.8174298353505054
360610197021,0.5307293192181972,1.0549415282115575,11.684573457005506
360610175001,0.1884070385695763,1.3913969820097236,11.879231684311646
360610179005,0.1724939468653696,12.03556651892986,21.212743590658963
360610184004,0.513804248638324,1.283570277257169,4.695828628313462
360610203002,0.7883230618243449,14.468371265321684,2.3854270394374626
360610171002,0.1081817104430766,1.3846264422454708,15.214809708508144
360610166002,0.3117496155627818,1.1626056278440502,7.400152213096218
360610195002,0.5939003267401494,1.0081521515635643,13.41961921479691
360610182004,0.2547840661018348,2.337669897911397,8.080747900891428
360610177001,0.0626429443835646,36.493964495138925,32.85489026592009
360610157003,0.0782690220671348,1.6088262728071072,20.6020962623174
360610193004,0.2711386715551711,1.0339720163129869,35.377747439420816
360610063002,0.3992246706694115,1.708536131675788,19.00151672630781
360610189003,0.0258510809950508,31.95753228137275,23.41012462897828
360610193002,0.2884159725001757,3.4383903349277816,31.623265459240347
360610201024,0.4586029877378637,1.2220060575982927,4.827601044563478
360610160013,0.6479015076490862,15.758683732598769,2.1913977494514683
360610160011,0.6754573430094445,1.242688492496373,1.6742763791441462
360610099001,0.4902662326338891,1.1675634333642222,5.052561245168886
360610090002,0.6201879960884712,1.0917594425524229,17.541914625286324
360610095001,0.5466297816719428,1.0477297165765758,7.899839854811132
360610091003,0.8957056975150732,30.446772743018155,1.3058593137388677
360610279005,0.0178243633914266,18.762044983572032,39.99740030613992
360610140005,0.3946044244918471,1.259060184756251,17.126874529737233
360610140003,0.4904670109947516,2.048191891736394,6.691813751964878
360610121003,0.5946825178684875,1.5832044969097083,1.1105278473723388
360610014011,0.0454758392251194,1.08399490354576,34.87579298332504
360610166003,0.4633491304211924,1.732775833915575,23.298072890701405
360610134004,0.432569241348256,1.4183815379431337,17.212951219400164
360610217031,0.3407467253209608,4.2544703192560895,8.855365478275287
360610137004,0.559736073164353,13.960984252728988,3.1609780681838675
360610154001,0.5060127444503963,1.2894577732683188,4.949767615341196
360610148023,0.6156474469951556,2.099906201237146,3.53773101877992
360610066003,0.2071205268482856,1.3782447171648189,23.90683741677895
360610140002,0.5902377961093044,1.750401618989912,7.6157825388660765
360610229002,0.736927311003237,1.02899214669603,8.764433217457967
360610247002,0.815931756400799,2.2097428426738084,1.9825065150002248
360610295002,0.6641949737763597,1.2609921476292565,4.166013591468607
360610191002,0.2235038493559508,2.273827750904078,16.132603334517924
360610039004,0.5570095721523964,1.1434632050576852,12.364823864563668
360610173004,0.2968562279030297,3.4426173302238965,39.729878519479286
360610165003,0.2193406352097344,1.0034364665673634,11.32176712156203
360610165002,0.5361878102160617,1.244162517636698,8.586021359778627
360610271004,0.6991654117316718,1.0290993751502224,2.9480991876818265
360610206001,0.0542157555866399,1.435876726555886,36.65497387960669
360610180001,0.2280504943928613,1.2270163470822624,21.154656276160004
360610195001,0.4891597241162608,1.0648182403362856,31.96443630948263
360610186001,0.4757674022643186,1.138472179985394,4.147141167676719
360610189005,0.1488415988200573,1.1629023958087077,18.499690262479803
360610189002,0.0717960131423628,1.1748800990180372,14.275047022377851
360610180002,0.2827597018098023,1.083436553598375,19.728509542319596
360610221022,0.7193507556210859,1.198988969559254,8.299830640318241
360610190001,0.6256910947535919,1.300186122813841,21.486744561678
360610163001,0.0799674541436324,1.1230753504527955,17.300364040078787
360610150021,0.4086683898000828,2.420677332417488,3.21751581086548
360610180003,0.5087666396224335,1.3211531831726404,2.739725325066161
360610201011,0.7302704262667236,10.718577702388902,1.5346369333704928
360610033001,0.3629631973134296,1.028694165424258,22.380352632834143
360610309003,0.2238595495569032,2.087638740661993,12.76986291856744
360610245006,0.7327979831594105,2.4885952072321835,2.846930049564609
360610243011,0.7750112237721067,1.705360816305511,4.693774368885284
360610243013,0.7113180118075924,1.0663613904355396,5.478657178314828
360610277002,0.7669088465028093,2.7481414057889424,5.605775763213941
360610253006,0.8818025189227019,1.7954896254145185,2.69439985370028
360610263005,0.9137041123013688,6.2264034160143495,1.2288818308208462
360610263004,0.7878213398110269,2.6416149651795497,2.490674493963702
360610211001,0.6951689393181826,2.04230241352424,2.8644965639608184
360610013001,0.4456262218561723,1.1563098418431397,18.306792799202
360610253004,0.8188228211611371,1.1983999376499188,4.206232976336655
360610237003,0.6458726865215901,1.2711860095987593,10.9485360180929
360610253001,0.6772523600969595,1.965672589168772,4.038370050411423
360610233002,0.565226648845775,3.3120300742008197,5.830018202812287
360610261003,0.7406991559138636,2.890506112706348,2.4290550775152573
360610261002,0.8253284238985672,2.423096542176099,2.386357056935143
360610253005,0.8174806035178278,2.267446148045611,3.041807019749489
360610255003,0.8992855792028775,2.5218498639584945,1.5403239141152487
360610269005,0.7429519624098261,23.41534132091202,39.86618966413696
360610087003,0.2558898720821835,1.170076154168271,31.29236679630121
360610279002,0.6134958053951816,33.71203032231119,39.86969801525026
360610267001,0.8352065432259327,1.08059189707978,3.247826723917176
360610279001,0.1964884828331523,12.754850693661794,39.866414278944966
360610265001,0.8333289799955972,1.1000325940805116,3.704855172321013
360610281001,0.983987058374457,2.6658884568748675,2.7736812803316155
360610287001,0.6511733810214196,1.4726602907955677,3.3874228748221213
360610269004,0.8477228583463503,1.2622425114328104,1.7469074999267775
360610291004,0.7832449478860429,2.027741472992795,4.26929820433059
360610291001,0.5968954180420576,1.241975150001693,4.726977911455094
360610285002,0.7574359891834596,1.5313038260446206,2.008537611795816
360610277003,0.7006867604200979,1.029771301787136,2.2570123059782574
360610193003,0.2188984858583127,1.677661090434552,39.54698443236961
360610161002,0.2574727071064345,28.74609982728246,11.328068666951678
360610208002,0.1895253315824704,1.5961611167050194,37.53582837984239
360610188002,0.3884970797892355,1.0847379633114116,16.775806650799243
360610188003,0.3836960699682507,1.162748048628288,6.325455666644094
360610187003,0.3861317401178763,8.089432398721698,11.749609647174712
360610230004,0.3701476397694698,1.26017203768415,36.59715025735356
360610194003,0.0952137657809306,1.145491974843214,11.891301401776236
360610210001,0.4906167070539972,3.091803056544641,6.861702878529874
360610188004,0.1157936586046841,1.3878875657550218,10.039834975349171
360610043002,0.1886084319003156,1.154972984691625,13.008164519216912
360610158012,0.677354685840206,1.007863162782514,3.040351313804453
360610263002,0.7310076041405479,1.0989847366058565,4.516808464246751
360610218001,0.6353693140369217,1.2610808310101902,2.4708907138532643
360610194004,0.1207723458206699,1.01183598834424,9.290808137369522
360610193006,0.342042025589656,1.0838709627267915,33.5127412740231
360610196002,0.0698030008551483,1.672722903667534,12.66231115342056
360610040002,0.0774479380461364,14.576299837604276,39.91814232675098
360610206002,0.1687814066179119,1.119276821656681,34.28708761949355
360610224001,0.5184124609554922,1.21465386945304,20.354921266355355
360610114022,0.2974908813262527,1.1922398760487694,31.566969593559
360610069001,0.7137259872585376,5.02902221317637,2.5498259525665787
360610087002,0.8216081527738605,1.304811613073312,24.88113300473909
360610145002,0.8602577793183904,33.666240837985335,1.109475692054425
360610211003,0.7345694791324908,1.6414917041066277,2.700660798529388
360610237001,0.7163415939325763,1.2673622968730314,3.123472646055562
360610245003,0.8087897465435738,1.909341594416176,4.1297963644476
360610245005,0.7370986864708465,2.0193975237156963,4.57054341644144
360610183006,0.1022764498529331,38.89894256944011,23.64530458122155
360610164001,0.023454209283277,1.0402660661980012,15.845274716436665
360610167003,0.2005610838819077,1.2807249713632418,11.994263161360813
360610210002,0.5672880629585659,1.4928479951499425,19.48696075667244
360610222002,0.1926438390223984,1.59954038794109,35.19338219374683
360610208001,0.2494944773634549,1.3126039143014907,34.1328486073983
360610241001,0.8025858017991757,2.3229863332093004,2.8437614474916204
360610055021,0.3604820342228243,1.0698617166735571,20.097460225251425
360610168002,0.4362850780194165,1.0043429921083629,5.44360118268854
360610293004,0.600730999616987,1.2973654847276634,5.328329505673139
360610297001,0.6696494085549392,1.0057044916262186,4.233358719512492
360610293002,0.3597932500479944,1.1706300420484723,4.648920729622283
360610303002,0.7056374488389772,1.751588239570648,2.98214165115742
360610291002,0.7178519298391228,1.120021322485144,5.989032193505502
360610245004,0.8521917011153868,1.509336590542531,3.4518841072747577
360610245002,0.7239680008525482,1.3697705285500206,3.358016357844889
360610207011,0.8280044352286026,4.383966295206814,1.847078686029505
360610283002,0.4394304204347201,1.3539101903691488,23.626757201168505
360610283001,0.0681794001594484,14.767874497669313,39.88946167011144
360610309001,0.0362457113551181,17.873387419049738,39.86014032857828
360610036011,0.6505518166690021,1.0733064347365229,11.53675197237743
360610104001,0.5482501794459984,1.4560935985039976,4.6069652662564815
360610140004,0.303298571439807,3.051936187411925,10.308899905560168
360610134003,0.3787156741084445,1.3015595746470012,17.920882429084248
360610136001,0.5387344866797925,3.9810341989329032,5.386782590191596
360610150024,0.7065387892607513,1.2978037494028172,3.4516437833442453
360610106013,0.0838898199539954,3.491664238435689,28.075186260882564
360610108001,0.0471835649676036,2.090936251891776,35.031000907450256
360610220004,0.1643761030780974,1.3345940444382336,11.685282637798052
360610137001,0.5907142166494996,1.237931631104725,5.142997004412337
360610194002,0.2254594250642527,2.4976925412588,8.45791382023837
360610184001,0.3709902053203078,1.5414438805187984,4.881279028122428
360610182005,0.2292344576047433,1.1054249762366943,11.792680448010003
360610205002,0.8228277688928336,1.5370819545634014,8.907848663243044
360610122002,0.3436193846054988,1.052896747539954,6.582822183627838
360610089001,0.7251038633828062,1.0463879503940845,1.4180741415557625
360610166006,0.5486899096524884,6.381189948517498,12.583579022414744
360610224002,0.3454251237037298,1.1340416537989242,16.642650512197665
360610216004,0.524675943308966,1.3548087879023996,4.3918863299638105
360610212002,0.7160619038155798,1.8337498285565168,37.43248661221746
360610034004,0.0147941678457432,1.5524728238420664,29.1177091985378
360610234002,0.4381943922353255,1.966292164798375,18.771243403423856
360610222001,0.0930172903161872,1.348642521189559,9.98203184872915
360610225004,0.5576370620411697,1.401038322437287,8.358043115625433
360610114011,0.2161880394793012,1.3304808970770576,24.019484221384072
360610216001,0.4755835629730227,1.1168975932392062,7.958913617342909
360610232002,0.1298271639417048,1.8589168048287183,18.75859509187192
360610228001,0.587853283123589,1.1869455544144571,15.98287625484295
360610230003,0.5765649433688176,1.579774854323972,30.791452388356547
360610124002,0.3481350109123327,2.071730854339215,19.51150042034658
360610096001,0.0828769501983037,30.390428638111977,39.99654157473308
360610111001,0.3884535822084412,22.611971644574574,39.81168224047174
360610228002,0.5426638034681739,1.0103055502270286,8.977471362450002
360050359001,0.0733895539954233,1.534604909932611,33.576962555640414
360050167001,0.5653455308256707,1.0320944190477055,5.473309173535184
360050380001,0.3904419757018389,1.4295598411915478,4.335643348760939
360050216023,0.0939524930984616,35.923047855920075,27.133781880904493
360050213021,0.0590567723223055,26.89666992741913,39.924154935727074
360050175002,0.4015940379737389,3.922504046545853,39.98829559025098
360050189001,0.1892729093668981,28.08598960771247,39.96262878929326
360050132002,0.4826765103656396,3.14159766481189,5.412825387126987
360050273002,0.1650203348904881,1.0555489446817603,9.652737607646127
360050257001,0.7242648285444306,1.3104890201581958,5.615719757224809
360050261001,0.1494638379149699,1.3015929432551596,39.608089314241
360050246002,0.6852115708887472,3.294754844525018,2.8105044280887483
360050269002,0.0413341379748568,1.3362354668825651,30.11431833188996
360050215024,0.7596909869186943,1.392965040330651,7.930404846637673
360050199004,0.0270458887075553,2.0374987227213808,29.327654798906693
360050218005,0.482494523368001,5.393112241963561,3.133880556293974
360050086001,0.2892706600553109,1.116558682263422,21.082739202968444
360050165001,0.3567583974621434,1.182331822207729,7.787883930718224
360050155002,0.0566512143255839,1.1284944981150318,16.271797624728606
360050087002,0.0984677952211441,31.82116247145322,21.82603636883328
360050123002,0.0334679696914176,6.125941644881677,39.72120730295224
360050110001,1.0064874704886593,1.0262107399632612,39.99047854409909
360050230001,0.6392451892928561,1.5668458274127004,2.109933104919865
360050251002,0.3721505592050012,1.3532568108741074,13.789493397658902
360050215022,0.5177375793783319,1.0114823534359898,31.77621693019588
360050098002,0.4406807147312218,1.0352261353786218,37.04642521493511
360050002001,0.007838062799916,1.4341453743910222,21.79952763311272
360050044002,0.4876118305280905,1.8195569223746768,4.888399236065055
360050119003,0.1449030314724163,9.222494555374704,39.9661341469193
360050118003,0.3332763236358768,4.360390456716261,3.787506193824129
360050027021,0.0397202361450486,1.4460902851907265,19.060080418179204
360050027023,0.0195397315976697,2.637626966542809,22.535262335937414
360050131002,0.0454259009263565,37.63254104036234,37.71696887203472
360050218001,0.3621085906517708,3.482260372701901,12.488317024750176
360050393006,0.2399892332084119,6.794158201768114,20.91755660658288
360050394003,0.5818392864261973,1.3407308049524147,2.7040090095207234
360050394004,0.5523005441115911,1.6067278708254191,2.3086030656426964
360050395004,0.5476182089991981,1.060649683857406,3.9832801494056462
360050397002,0.4516508077240694,1.061442705029192,6.659995313161584
360050399013,0.3755940391612414,1.2606143745955047,8.585626312445413
360050399014,0.6978567066539929,2.293445753024905,10.959083034139686
360050399015,0.6492511282875004,1.893876146573322,7.7977385257289535
360050399024,0.5905952007054989,1.0412552783969176,8.05027611610245
360050399025,0.5907870591838484,1.0473861327646077,2.750131628299087
360050401003,0.5714722901584561,1.1233125679742963,11.444524350421002
360050401004,0.6158050600120072,1.4405923627276709,10.01934192515468
360050401005,0.5147291411515811,1.7379778838466553,7.459340114210954
360050403041,0.4681496712441166,1.1166585605193404,8.836297919721662
360050403042,0.5336400516605614,1.1577974459451923,6.458060803378618
360050403043,0.6074527517737967,1.0339053753870076,7.757876666336995
360050403031,0.461192371618689,1.6003057841029424,7.397802496902908
360050403032,0.5197754732659157,1.400017383949395,4.626369711518368
360050403033,0.4030084200593481,2.7897752831938814,14.852192174549405
360050404003,0.6605736173463572,2.157465861903702,3.9491990300928137
360050405012,0.4763346949786379,1.4845339049010136,8.29826761458497
360050405013,0.4515538790471883,3.0585820902124112,10.383735284781157
360050405021,0.4337518377434965,1.93470509052176,9.600005799738724
360050405022,0.3626885377409116,2.213688787085715,7.390188917746568
360050405023,0.0543615563782791,13.623369937351208,39.907319436420295
360050405024,0.0303598580262255,1.758405575325778,39.88181758198435
360050405025,0.3543963637639769,34.07261550270342,39.94262704268749
360050405026,0.13049249916788,30.15110797543726,34.99931542387126
360050406003,0.6976015044608008,2.094552817034389,2.63857464264575
360050407012,0.5153776682247149,1.120410239184122,4.1432878178433565
360050407013,0.5432308626455374,1.703508511466751,9.08534487642575
360050407024,0.1174894254115171,10.80532665614226,24.692291843643588
360050407025,0.4057960482702766,1.3016358159889236,8.49741159456611
360050408003,0.4632093791069052,1.6527643545909978,4.721485632652193
360050408004,0.5217638213410667,2.9497039047524343,4.214256094293896
360050079001,0.388905757000176,2.0262249796865577,7.305688052990725
360050089001,0.011660564424239,20.45741275590793,29.38966552328054
360050038001,0.1256782747283915,1.0754533274175415,14.149332427004286
360050250001,0.5178787943509517,38.650846322283016,18.52618676370669
360050289001,0.1483414417269054,1.1083769492189717,9.004357534206072
360050253001,0.0821868117411882,1.635084680529824,17.681693258388574
360050065001,0.0499878851141579,1.5033205852706075,20.005502784537896
360050043003,0.1851362218307434,2.428791455845121,37.49274210817278
360050118001,0.421936597866505,1.026711034531918,7.254321373331973
360050068001,0.4009076947172088,1.8589393911731804,3.354400329966793
360050084001,0.3433813762973291,13.271639354831573,39.1552386903383
360050087005,0.0163062326474824,4.776063577500157,39.96800352332956
360050206011,0.3161406513599767,1.1541007796317957,9.41520749550734
360050224012,0.4901066617059382,2.737452436292415,5.0581666537811865
360050231001,0.8543500574886451,1.3628190588434856,4.5790276266397
360050247001,0.7653487571647821,1.6571536488539458,2.2409345218164387
360050202001,0.2838677820941855,8.797641679125208,25.05523114966643
360050233021,0.5324935735892623,1.2562840740423376,7.864652536262631
360050071002,0.1825201843635249,1.5568309069927837,16.515698035440405
360050391004,0.1627190270812307,5.3297441541922765,39.88593593030105
360050075003,0.0814156528981991,9.403492011557304,39.99417213335232
360050213023,0.4061793800092375,1.6336551591158184,18.835789633820696
360050069001,0.2132372275250532,1.2867191987346305,8.52744130891904
360050219001,0.1760199856977006,1.7737589263033795,12.65723590194234
360050073003,0.0072270149313555,17.573786676610865,39.9217701353503
360050358001,0.4543741547171201,1.1239323495475304,3.166173156618015
360050173001,0.4134342157991613,1.8581854701267064,8.211065807846154
360050409002,0.3934839142263555,1.1640817943583883,5.723134807591556
360050413002,0.4739026498639457,21.92681459524677,39.615128658262506
360050413005,0.4222684518278712,1.2640518720512377,9.72316710507799
360050413006,0.4916124447047146,1.213814483135418,7.010063392352158
360050413007,0.397865539674978,3.133288440601717,9.14756270637438
360050414002,0.1197470391786322,2.014039925517562,16.790255252174354
360050414004,0.1431508150298296,39.32359373786903,19.979870034870714
360050415002,0.2971746030278114,33.070555920824354,39.98052284466029
360050415004,0.1822262150438166,1.875583099258506,39.84446352655887
360050415005,0.0299276253820295,6.378992908717926,29.75046741047979
360050415006,0.0203530267369832,37.11178046618857,34.343967260578175
360050418003,0.1263393026320408,1.638851932622465,8.143443428310029
360050418004,0.0128095368799564,38.622884372122485,28.187674819985435
360050050011,0.4766819415400077,2.5579023547962336,4.538753508073006
360050050012,0.3742181877856254,1.1451101868558098,25.779942565575347
360050050013,0.4915164194464475,1.0274009402509523,4.441368196106984
360050050014,0.4600800151529187,1.8258053990270595,12.777600381732356
360050050022,0.464511459600604,1.504573331522113,6.05009573945253
360050050023,0.5935951608660792,1.0364383350541455,4.40555748759129
360050050024,0.4164719991602045,1.30958139471835,8.064660337659703
360050053001,0.740222836970853,1.7428266898604217,2.920161304748333
360050053002,0.8269480526950584,3.558068023065637,3.86144510789589
360050054004,0.4804114636590899,1.2304998494395534,11.244497111272697
360050056002,0.2790236864564152,1.4453723894145467,5.45521504391978
360050056003,0.3134170499557743,9.144496900109562,11.140920897835782
360050059022,0.1534409874151098,17.31763303410048,16.466691715338484
360050061002,0.3351764070522568,3.6776478625951103,11.529007168178532
360050061003,0.7760934197552655,1.2007444573334878,3.095734590677289
