cbg,cost,H_Area_of_store,G_Distance_between_cbg_and_store
360470186002,0.335265837415056,1.6169911635689178,5.499957259596659
360470186001,0.32706824291994696,4.174159015201809,20.388300537164344
360470187001,0.2676627268593672,1.318287128486495,30.083670222616703
360470188002,0.32126780887362605,1.3023462176868463,3.7379737931012436
360470188001,0.2951161250575466,4.429358115180246,11.106407004873049
360470190001,0.4730661095534172,2.0441864490867943,11.215209970743992
360470190002,0.38600218345162685,1.0447084236908495,6.570527070629026
360470190003,0.3720164036335444,2.823021577222596,6.989755875004668
360470191001,0.6674734668923634,5.2106890213571715,18.74008206818958
360470191003,0.43886091523013226,1.1828481597043776,6.457675302643421
360470191002,0.37143470738985485,1.3029550607949432,9.993990166678497
360470192002,0.35410641825903577,2.3229417704346673,9.60830357786236
360470192001,0.21481020094756464,4.991499862558038,14.646404202910002
360470193001,0.24723260724919727,6.574304440346676,26.963169855558547
360470193004,0.6384155788715352,1.4048931692523228,7.9874129131360885
360470193002,0.35115763182458126,7.591910487871999,28.394198898859614
360470193003,0.24084725624226333,3.2088119242746824,17.092979269892787
360470194002,0.5515283905406971,4.355252109393131,9.050260018622197
360470194003,0.3728016406195348,2.3520189527261577,6.377667510869502
360470194001,0.2576948761177156,2.1013727622841047,7.359396729882546
360470195004,0.7809842151707115,1.835067628698684,26.68196360766124
360470195002,0.5297455040165837,1.2803709918810569,11.131617772920473
360470195001,0.5846874763031038,2.624294726418782,11.067710434727093
360470195003,0.4961278776137117,1.2273541643141375,7.618734275914058
360470196002,0.23254819475594035,1.738141580137878,5.511148107558061
360470196003,0.38920729589268854,2.1882119147651404,5.938953399628172
360470196001,0.2082490071284474,2.7163441427316224,6.2955793748620685
360470197004,0.9012955239663855,1.5119057574909078,4.1979823153203775
360470197001,0.1934885885242955,5.545613200545803,36.839542376718214
360470371001,0.6507917870816575,1.6677967114353298,18.959802721129137
360470371002,0.2737688396116251,1.2711697385228498,39.68725137667235
360470371003,0.23420803922220146,1.7896828000981024,37.048812414404665
360470371004,0.20728973522704996,3.218122269427935,39.189601928814696
360470371005,0.3805535339495384,5.303746668721686,35.970560487471985
360470373002,0.8066304108373625,1.366490652738042,3.754599840670039
360470373001,0.5034278470456914,2.8047544639170496,39.7581844535484
360470373004,0.6993397856155923,1.5594421147151536,13.61510365618216
360470373003,0.7700627165002181,1.093971489492666,10.722560236608054
360470375002,0.07495210192753987,5.481030634821191,33.837052077497496
360470375003,0.28067298131857854,4.465970441447301,33.653038444048576
360470377002,0.7114935107790301,1.6951669533003937,16.73198461753406
360470377001,0.2643198524427596,1.0606597748462798,39.569342593047026
360470377004,0.8275340386419853,1.4292825411832268,10.03651166340684
360470377003,0.6256839941513815,1.3284876602713567,10.020856424118435
360470379001,0.4807063074941659,1.304046120377194,14.779811667465028
360470379002,0.5533247167826619,1.1437370090521028,14.172671678019205
360470379003,0.5838887026390329,1.9061039114387703,10.407139980183825
360470381004,0.5186626855691452,1.494650581599359,17.754229349450686
360470381003,0.625735256059548,1.7367256157608466,12.630430341598434
360470381002,0.30824307398970496,1.9180235056367962,13.169059553035183
360470381001,0.6453525253983279,5.4220510594766465,33.56563748538377
360470382001,0.3078956087597613,1.8810142261327338,4.488292204149232
360470383001,0.3459775569655774,1.743920149027435,39.63688429702886
360470383002,0.4552368182444331,1.4908106807953985,37.66451782636147
360470383003,0.7800692204051397,5.158349619157744,29.464209911376773
360470383004,0.6122827702570524,1.3709153917772028,16.54020940280249
360470385001,0.191636519973432,1.7906178641300237,36.38779452102529
360470385002,0.3149507544990152,3.0727880960426734,39.94079138179324
360470385003,0.12245058234052075,1.6599792590709823,39.66735216219335
360470385004,0.4206657354665234,1.5988817931315822,39.51744873108512
360470386001,0.2757145260692516,1.5947298713041391,10.321046130589494
360470386002,0.2689034931146237,1.7124612412282723,5.411384377700598
360470527004,0.9179341055333886,1.5073296187411884,1.1462175834442832
360470527007,0.6102885934034764,1.723867526411754,2.285257670094012
360470527003,0.7326500273527138,1.2706652036760673,6.241706269739694
360470527006,0.7731816763045697,2.0409970492352016,5.15405718348717
360470527002,0.892828103146371,1.247414484366375,11.462899544500429
360470527001,0.8302525479196077,1.0963554679406,2.2273828986092026
360470528002,0.660533222547879,1.1337966002440192,4.066707225813104
360470528001,0.2644491739694893,6.664803982607507,39.85050567129864
360470529002,0.9536137113691329,1.284508340480811,3.970329911185371
360470529001,0.9820088426475894,1.4656804586118568,1.3428722500656676
360470529003,0.9900603990094455,1.542911563739672,3.195457085465563
360470530003,0.6868703222444781,8.485030347483402,17.02781963057319
360470530002,0.49363526707345906,4.320176721785799,9.743647092827743
360470530001,0.5082052183993853,10.315242058135363,39.456346524600704
360470531003,no visitors,no visitors,no visitors
360470531002,0.0018767878011484163,2.2523404869208434,39.46426884971585
360470531001,0.398817595088528,3.004673975420162,39.767834502389206
360470532001,0.6657256081719984,2.635328160303331,10.966922559287507
360470532002,0.634640372392253,3.1080534885833515,7.740536328722765
360470533005,0.9935046120571704,2.7892275250876963,1.2859370355688275
360470533003,1.0021843079387662,2.3133001942587725,2.2770100315652124
360470533002,no visitors,no visitors,no visitors
360470533004,0.25555643803502426,2.9054218725506615,39.48227245522533
360610010010,no visitors,no visitors,no visitors
360610010020,no visitors,no visitors,no visitors
360610010022,0.30914507065940267,2.106992104115747,12.086898413252072
360610010023,0.163465125585039,1.132068598669293,13.147809026600632
360610014012,0.013580482250469372,1.4467166090525367,15.581412401457403
360610015010,1.001932402339571,2.1041623512301726,1.3743466242427331
360610015013,0.6433658137914212,1.2132967011098046,2.787767836106184
360610015020,no visitors,no visitors,no visitors
360610015023,no visitors,no visitors,no visitors
360610016004,0.137036485710046,2.7436111386605693,26.787719732832585
360610016005,0.10360795147944368,3.3251353427759285,25.6460635661603
360610020002,0.5145247703058695,1.3030234376640806,15.391481835778906
360610020003,0.5211414429083625,1.228669304113935,10.865562597097176
360610022013,0.08914250781444921,2.7080018815993743,23.358954742803938
360610022014,0.07109706564510121,1.2013269774438724,19.03353336574617
360610024000,0.8301866872115758,1.1448015562225322,8.487184449514366
360610025000,no visitors,no visitors,no visitors
360610025002,0.8691852084095235,1.4901426160722706,4.644505859461353
360610025003,0.608322838986739,1.3357228817758475,4.749974751449038
360610028001,0.040241589930018806,1.1692401481149663,20.128190479647998
360610028002,0.06724637736955508,1.3815107729511737,18.191678371090518
360610032001,0.24749089006271752,1.336976812884335,13.744603051090724
360610032004,0.3464972327252831,12.427944440452094,39.996986144538965
360610032005,0.4276589827575885,1.6312951259212838,8.633890111307654
360610032006,0.34607379851864273,1.109222509150925,21.273643513279925
360610037000,no visitors,no visitors,no visitors
360610038004,0.6394641693768397,1.3691582239783238,25.623548876293924
360610038005,0.17581605192145,1.074813775145695,26.013443046013982
360610038006,0.09088216994283893,1.2079163732268228,19.229972981787725
360610038007,0.16863746241711575,1.1224123082977684,16.479915624249053
360610039000,no visitors,no visitors,no visitors
360610039003,0.02522221364849042,1.450041104745555,36.423341459181884
360610040004,0.21818967026188496,1.468048812962317,16.32368390187345
360610040005,0.4023172360203916,1.5606998685808833,29.808150877602998
360610044000,no visitors,no visitors,no visitors
360610044001,0.11999733460495998,1.2232438655558013,26.793141117308828
360610044002,0.08947249834441495,1.205381682138821,18.59156384868477
360610044003,0.0473788991362053,1.1023000578580042,28.305265969493295
360610044004,0.03165742625953749,4.500310778977671,22.512927361750116
360610044006,0.005544587177684357,1.0530005507176128,25.106360659504723
360610044007,0.013923058703790736,1.161230769109821,25.577968431506584
360610044008,0.0733415549790083,1.8016465595411448,17.13895550388252
360610048001,0.796835670080055,1.4967153907221729,4.0709032285287705
360610048002,0.5791492280983734,1.5598246984373816,13.993313427815936
360610048004,0.25139886338330397,1.0696764105851102,22.289753976405326
360610050003,0.4275871818281496,2.292581105181938,12.776518224300256
360610050004,0.6190265209670384,1.130710436280351,11.099140588459417
360610050005,0.4049268473046589,1.1575229909568492,13.408251294848982
360610054003,0.3693731045701668,2.0784084813923185,37.102152724412946
360610056003,0.5701176682286336,1.0264907197583453,25.054851046765727
360610059002,0.3281966034514078,1.000644771716928,27.996641824501957
360610059004,0.04171191812724029,1.2932324678992302,36.590447828898476
360610059005,0.05050558337021982,1.1228798302493175,29.05222025273165
360610060000,no visitors,no visitors,no visitors
360610060002,0.2502250234044954,5.3983430051712595,38.28053205025103
360610060003,0.08459910495074885,6.335375861495129,39.187656201798234
360610061002,0.27157732559575776,1.075515475699555,11.649829782431382
360610061003,0.129913355016826,1.0639416973417326,26.50352368554286
360610062000,no visitors,no visitors,no visitors
360610063004,0.15612557638843316,3.0750162030252373,33.720619019512746
360610064005,0.7384121426160146,1.0010819476121804,5.621080229095796
360610064006,0.60463893194149,1.2954529730484872,9.478492924311524
360610066004,0.45109774315083895,1.3830225190431662,22.19137121422669
360610066005,0.42918474514341354,1.6603339345219446,12.201644455948827
360610066006,0.3123939908646627,1.0098631219485767,12.560812055101904
360610066007,0.10660566877975808,2.5284058952872357,24.88829429240505
360610066008,0.016588885491551686,2.79001790034701,32.9442886459845
360610066009,0.0015002998778856913,4.57883832299297,39.885184174519836
360610068002,0.5930763893156229,1.0358149613292746,4.568132402876387
360610068004,0.72925319078935,1.3590983494682065,10.192989313788665
360610068005,0.889528227693413,1.0759750411900555,37.7904077991212
360610068006,0.6063543497255744,1.7090679159915565,17.20968698086409
360610069000,no visitors,no visitors,no visitors
360610070004,0.28920664785008376,1.685228319107079,23.617442345723155
360610070005,0.4660067015614193,1.263304227256583,12.936867890642711
360610070006,0.23788283074427818,1.4766440848782452,29.592452787736136
360610071002,0.6417211695484045,1.0652113174839144,18.0669029822456
360610072002,0.6663577345704614,1.113142043032937,12.778357911242747
360610072005,0.6960913553173852,1.1557548927250334,18.37427903081128
360610072006,0.6484428198857308,1.0914933641983706,6.414425535354365
360610072007,0.7030570260696077,1.4956788663487544,4.061534372148586
360610073001,0.7594377632863503,1.017651095588138,6.761400644954387
360610074002,0.4356464736492004,1.0100953886520805,36.881612088371384
360610075000,no visitors,no visitors,no visitors
360610075001,0.639063740169129,1.0437538997030202,7.396818131709955
360610077005,0.6999156408798926,2.067879249842324,21.36477441095061
360610078003,0.6904252133884716,1.0430794617383867,36.76526226046653
360610078004,0.7244616483888194,1.0432120246570262,13.737111772980162
360610078005,0.5907752643542324,1.200355044971019,10.94965093013488
360610078006,0.8280003931887233,1.800285088849685,10.543344331346344
360610078007,0.6339933231372252,1.6178862506050766,3.7380510335278836
360610079000,no visitors,no visitors,no visitors
360470234002,0.13565684920433907,15.742100005135827,38.13015349192612
360470234001,0.06496824062856243,13.541854406479366,34.72035771160458
360470235001,0.21393011878669344,10.77700029050303,39.49016003021248
360470236001,0.48667681179871836,4.5306211640689185,10.22152080777618
360470236003,0.39897323811321583,13.80226361434502,38.21192518621075
360470236004,0.17440468159608713,13.00573203699478,27.519058641662483
360470236002,0.1763612949852088,17.02938339045168,38.388981561054045
360470238001,0.38922252734290275,3.4370791653051818,9.066007354317929
360470238003,0.3303026941015311,14.316009113181707,31.783547816952296
360470238002,0.5441936305327099,4.654856514423389,11.697682565168813
360470240001,0.46658557601534134,1.2418520757982527,9.215783274929654
360470240003,0.6176718922022242,4.862213362140473,10.976402825612112
360470174001,0.2365908112973092,2.401051945353373,8.469866000986919
360470175001,0.1924059773682033,2.2746998933989637,38.59851255888669
360470176002,0.05669620910264128,1.9340180699728808,31.299597784105508
360470176001,0.12060149386185148,1.2416451470954217,8.273259400588927
360470177001,0.9575554938036925,2.651811168470431,5.3177422858144485
360470178001,0.20246013169077637,1.9316834409791284,39.386695101544646
360470178002,0.15390665537942716,1.214671050709029,8.358266591159547
360470179001,0.263432778252239,1.3927172210964684,9.206135104494923
360470179003,0.33788552341093403,2.618570682974072,30.237441013257907
360470179002,0.7420822446781536,1.0319132054015492,32.24636072370305
360470180001,0.34076655607468376,1.0166256575428179,15.550372562685538
360470180002,0.22470990072581432,1.1293161506279645,24.35707951253311
360470181004,0.19643434266445658,1.864911168617276,24.752852589076177
360470182001,0.3718668169597883,1.7508949972121814,5.073583220592123
360470182002,0.25966606810696635,1.8260127834509206,4.016360329298891
360470183003,0.609709008545571,1.0108871362397975,16.818076690152303
360470183001,0.28057029453945237,1.7034565563117132,39.49286451042806
360470359003,0.5449665451203356,2.1750034748076823,10.531401686293318
360470359001,0.32817630224638294,3.5431737144074273,16.31356855275189
360470359002,0.6204982073770828,1.1566587681462894,3.7109309834055253
360470360012,0.32642263685758266,9.490656413677517,18.58866070726039
360470360021,0.2824281365556287,2.242007508671768,5.461301984696521
360470360022,0.5415369834813777,1.2788498044418377,2.906409843856814
360470361003,0.7209303391285002,1.0413362963251678,2.8977203267006573
360470361002,0.5118414650060061,1.3257481406749374,4.96885024820989
360470361001,0.5272411895780879,7.974071376404553,39.53427370967371
360470362002,0.430509720157067,2.0761763840263825,4.121369739878216
360470362001,0.40987746066648423,5.382815072635622,8.954208795797157
360470362003,0.43228006116763984,1.4491777445282477,2.7978354116322697
360470363001,0.014402833318005293,8.659613336338321,38.54556200964274
360470363003,0.12927506704035274,9.472120647037388,39.38079629103622
360470364001,0.37897943760785113,4.4566051421661825,8.284962186264636
360470364002,0.2622111477605722,4.2470120437246095,8.3009890206258
360470365012,0.05356122038186695,7.803208136108209,39.80039092051691
360470365021,0.014640152215312896,7.104283014617838,33.54984078942272
360470366001,0.3353995248021432,2.5230149890199787,6.2175519857637305
360470366002,0.34893649975657726,2.3544900757570177,4.039700457638732
360470367002,0.40737200872869483,3.2274139247571885,20.784199042916185
360470367001,0.22731369926316225,7.703647102381427,39.18865960342292
360470369002,0.1855550149843963,7.946574684406045,37.68445343027086
360470369003,0.018607655993829963,6.434069095626753,37.3990278931794
360470369001,0.015503399433050125,6.940701207539799,37.54196334980388
360470369004,0.019286672282429973,1.8224076932984872,30.814668184407743
360470370001,0.31770164220371977,1.6610306882481454,4.433125265426849
360470370002,0.5467069900790842,3.2250744253957464,8.699240030646404
360470370003,0.3932414888269927,2.2082801274263435,4.387925263041877
360470589002,0.8194450316511683,1.9822577008583515,4.50706148112414
360470589001,0.7721727128786475,1.3464335327733097,5.032960741694618
360470590001,0.2626017750956745,3.1455221375142903,6.830268753323925
360470591004,0.3229362150968561,1.5759570235277256,12.326707593609058
360470591003,0.7522777033580832,1.707604509264649,7.41476667545561
360470591002,0.45276574976981676,1.3537375389625197,38.93836880412613
360470591001,0.5260891253302885,7.785925238817875,33.8883642146931
360470592001,0.307793657522483,4.189097436856713,8.672455271220617
360470592002,0.37763817671954425,4.7072064944404985,12.282259463310552
360470592003,0.5537217619113397,7.921270809736354,19.72841732184403
360470593002,0.42971188795908133,9.229523020314197,39.915857977308804
360470593001,0.4083603817612316,2.0465348515508275,15.303566659449631
360470594013,0.23372477743132603,11.89454119771709,23.739346123514196
360470594011,0.2702558815953128,3.5893172497940498,8.377452312337535
360470594012,0.20831979443774995,8.306801750359895,15.332029800405117
360470594014,0.17874397990298374,6.127128812469882,12.166639677099367
360850273021,0.44255523074614966,1.1910508571850045,5.651310219468613
360850273022,0.3651914178595742,1.1605799265319803,7.340319493537086
360850303011,0.6191666983627497,1.3911987106880588,9.132717474668652
360850277021,0.13960463544859736,2.9235147220213715,8.6285510072696
360850279002,0.20437889472919635,2.5407329158233267,10.739266197077333
360850279001,0.20448970568004277,2.4580181373991934,10.140946170215914
360850170051,0.07521082593690875,2.024759960340284,7.031052533637105
360850323001,0.28260725747776827,1.3558153702244766,34.10462229645009
360850112024,0.1750181041851463,12.632764396844614,39.8673528904903
360850226003,0.056439782506645275,1.2313305923991607,4.516097398745586
360850170102,0.11416107189859881,2.6476429147708895,8.096776107101928
360850170103,0.06004780067983517,2.0144905701726827,8.273548023521379
360850170111,0.07083366964897442,1.956595413709131,6.633793763242245
360850170112,0.09922389850635716,2.669346533656878,8.667416543343755
360850170121,0.06632090787310763,1.5572625574622663,7.323069393040331
360850170122,0.053386241840199355,2.03205767348944,8.29184831683628
360850170123,0.0760988254185252,1.469683377587728,5.4891180713366055
360850173002,0.5947148337836106,1.0209729732031718,9.26234734740117
360850176000,no visitors,no visitors,no visitors
360850177004,0.6481390352305151,1.906737080676951,10.741687384623216
360850177005,0.6779017485794779,1.6866805575690647,5.859747896251349
360850177006,0.8407201634751038,1.455590995913667,12.044842787122725
360850181001,0.30620294443898877,1.5355626657069803,9.950576847901921
360850187023,0.7457014973632028,1.9681053573760177,27.935447427876365
360850187024,0.5652659887261997,1.5574375651734016,9.723802880518697
360850319011,0.21802965350476866,1.1471894938694105,13.223633405267897
360850319022,0.37987723091557535,1.379868567725481,8.376558660596146
360850132031,0.12900183294629475,1.853889842549643,9.069713244798649
360850146051,0.09172190795912594,1.3744194202604278,11.441133699080027
360850208031,0.09865616221519236,1.4690106595194976,4.822787105245197
360850170071,0.0792478852062738,1.9324681593330706,10.035341206683825
360850291041,0.36034194555799604,1.0011046918653221,1.3036697830400357
360850291031,0.5234341880235056,1.1741481994447867,6.745188439899183
360850291032,0.44432354039730515,1.319478766511836,6.027204197182719
360850146041,0.08009188221301411,1.4776013723099368,5.201674550577186
360850146042,0.08497689741208359,1.8643698907844266,7.189678095824754
360850170091,0.11971495661383313,2.087823201128989,7.363395589381506
360850170092,0.058756067636938414,1.955855745719214,7.462490113562675
360850198001,0.4774405427039903,3.9289476658256133,29.999939699801896
360850198002,0.2746134775079442,4.206324257748112,15.900416613109496
360850198003,0.09958137678789847,1.133400913124834,4.256294920352972
360850207000,0.0012270247146790592,2.1304851492038326,39.713395205571544
360850208012,0.11924072619688075,1.5999773765226166,3.738552945101503
360850208013,0.05219710280001144,1.1631747371577195,4.984819387637792
360850208014,0.04414452946909586,2.4547806897886844,8.76897506534641
360850208032,0.15680646389952257,2.195626784408645,4.945796393784583
360850208042,0.0888959392916625,1.7175207243163269,5.560532346771732
360850223000,no visitors,no visitors,no visitors
360850223002,0.2995946271029821,1.0029409369378222,24.92314514947112
360850228000,no visitors,no visitors,no visitors
360850228001,0.3278893261021363,1.3453888244777699,9.106640361328981
360850244010,no visitors,no visitors,no visitors
360850244011,0.11192571172654808,1.0825770144404032,14.899907069500479
360850244012,0.14594494610025943,1.224599388028027,8.90325992317467
360850244022,0.05482146030834234,1.3668308374057603,4.305807586467651
360850247001,0.4579802199478741,1.0150689880166048,11.724104278665493
360850248000,1.1379786002407855e-13,17.540620604152107,38.908637968313904
360850277022,0.09554749376902905,6.598286652066745,16.575805891937605
360850277023,0.09032238173569651,5.5636147225005566,16.492347146682253
360850277051,0.30350445807572646,2.023260572522201,9.130590301071281
360850277052,0.26673816468043754,1.4950798111955947,5.74675758565593
360850277053,0.22929322283852338,1.100348928281118,2.908363112349959
360850277061,0.2944016701427128,1.7404093969073529,8.223841012531672
360850277062,0.3526077663928424,1.9372198848417326,5.968014900413832
360850277063,0.30942537124514213,3.2615298421848085,12.586838985908166
360850291020,no visitors,no visitors,no visitors
360850291022,0.08755021545670749,2.649184397848689,14.225233255182603
360850291033,0.5869534252199802,1.835040463300075,2.4163894285035923
360850291034,0.315086138915983,1.1133805101158032,10.618299922322173
360850291035,0.37328974288238215,1.2172016312450609,11.628198621574768
360850291042,0.6032892177670672,1.4489302239234831,6.607506378354656
360850291043,0.516421825641115,3.3353000698843918,3.4599112166210553
360850303012,0.43067816748226306,1.1035036446622573,6.038756146895724
360850303022,0.3840227315739029,1.085945566096541,39.460629430528556
360850303023,0.28729391461621145,1.0248112117742068,5.493662539039526
360850303024,0.46266673706425043,1.1422460402509387,8.00840592448155
360850319012,0.05063221588630673,1.3301147499612966,1.6489073527471731
360850319020,no visitors,no visitors,no visitors
360850319021,0.3071425276341134,1.2672576351250942,2.7075441884286082
360850323000,no visitors,no visitors,no visitors
360859901000,no visitors,no visitors,no visitors
360850213004,0.5131094397838176,3.079757267962629,37.770650252133464
360850223003,no visitors,no visitors,no visitors
360850213005,0.513591546045283,1.0303484770512483,13.216568597926752
360610177003,0.4899788126410318,1.1678204907479426,39.61722629976451
360610173002,0.18272403081386557,2.147386066698118,15.93852545961036
360610116002,0.19779188551153748,1.872786205189243,29.682851473211677
360610092001,0.29592106096364945,2.1642222533076705,13.106326352184496
360610049003,0.6764019005342016,1.8458404897992011,6.876237432934985
360610072004,0.6228489960839607,1.0216696582946838,9.413606910145091
360610117001,0.6857062948034891,1.3986618063615879,3.2697026372037206
360610089004,0.8927566987859008,1.0070498046717222,8.084862645824044
360610064001,0.47935787951135234,1.321329996113434,13.04890789294268
360610063003,0.46699179376796474,1.096563945611777,10.38274503734872
360610078001,0.5322838354150947,1.064800657562091,21.155247378218007
360610269006,0.18471868603200026,7.866121369440641,28.89463203960801
360610220005,0.08713004566416171,1.1425881941535891,19.3324131910628
360610083002,0.7895608703437599,1.5739173722190003,18.650121562905316
360610148011,0.5035355951992962,1.5558765600000197,9.124033388573565
360610128001,0.28184429808239286,1.8924275164649507,10.281391073046942
360610065003,0.6262178395773248,1.1291953392051934,5.071001139153089
360610083001,0.6080201893524068,1.9654616445668935,24.21443159682681
360610118001,0.14420491567545224,1.1400402239691612,21.275951033967303
360610218002,0.46902641556950175,2.5991255907417887,27.064918025228966
360610056002,0.6718706740393652,1.1753298290508782,5.934417434416931
360610057002,0.13333157366076454,1.2688957761532293,22.328608169156084
360610072003,0.5698225027421935,1.082954934369539,17.456427112715083
360610054001,0.1151656435146785,5.116564654626885,39.712672612091666
360610055011,0.37220718653595974,1.0434494893339972,34.18670720451034
360610093001,0.7625222912054441,1.0962633571523668,7.250047490953676
360610097002,0.787404371161478,1.268409951616245,2.0934671557422373
360610026021,0.23130668021760092,1.2297620441042092,16.490535166735455
360610080002,0.6849110236519873,1.3000141886146253,15.390708559577696
360610073003,0.8239930591654341,1.0748534524547801,20.658561116249704
360610120004,0.1114493269086545,2.8412266656535508,35.64007486098032
360610135001,0.6028770876432679,1.0788212853240253,34.457078760998826
360610136002,0.6770136956192148,2.6669865363016285,10.658394387379325
360610137002,0.2875029135205964,2.292494149018797,12.816659595213665
360610124004,0.21820729492606428,1.4275681373333953,23.908962773171318
360610127002,0.3697258513223872,1.6772308399406164,37.520531541698375
360610134002,0.40698073266524104,1.6317366175909456,7.257222315786062
360610137003,0.37822090771290673,1.818763381074826,10.23020045106185
360610200002,0.030165338357590055,1.249124430802567,23.549250873863485
360610142004,0.5077744614739698,3.015778744728202,10.41110463178481
360610094001,0.11673160218327683,5.770179367909009,36.53033239017
360610110001,0.16810811296059147,1.3472789292245757,28.324843993146516
360610110002,0.3468952468862532,1.130780291689792,31.952929519469144
360610063001,0.44806720570325687,1.1543980806297895,34.72577245507232
360610062001,0.12889885845221638,2.7081684163428292,37.705680393766656
360610067001,0.5188634218461683,1.0342370397300886,9.105657822224472
360610025001,0.4884591876093177,2.0556623570508186,6.349998358622194
