cbg,cost,J_POI_count_where_store_is,G_Distance_between_cbg_and_store
360850007001,0.37054639128090605,1.686148123292561,7.482511395666627
360850018001,0.7276556413134065,5.390252482429929,9.966560236806302
360850008002,0.5508675539811713,1.9251372217940752,4.3649611550639875
360850008003,0.5805141276537302,2.7298696849726696,4.24883715078391
360850008001,0.1936697296031712,2.5396887034633124,15.73056331571352
360850009001,0.7189893567284185,1.4738756716307222,6.063931363760574
360850020021,0.5234701917670531,1.238237004902146,2.6588310555926045
360850021001,0.3471982937932059,2.436063033297984,9.44354907975368
360850027001,0.21844887092392185,1.0853649727701224,11.095167490015704
360850132041,0.22401576960440706,1.7411172222414422,5.494895637101514
360850029003,0.30580809812035104,2.0185754587568847,4.335158443699264
360850029001,0.27477628059770987,1.5841025415689671,24.043412134453174
360850011001,0.5827713446465321,1.5225954426642643,4.422624011192491
360850011003,0.061823874028455794,1.0011552087220807,17.929747808886667
360850033002,0.5714992182129918,1.2301581109634396,8.875979118918124
360850033001,0.5349933904770121,1.0277636988021508,2.0991987387029845
360850036001,0.3986113187563287,2.788839644287006,5.097567445039537
360850039001,0.4488688839095618,2.595037693479563,4.585236441519818
360850040001,0.5293959583332433,7.703215270028551,12.64650918779536
360850047001,0.3996973807458114,2.4035103760696472,3.553701209726306
360850047002,0.4272857943577,5.637470731701569,9.8036185166193
360850050001,0.41647568650066635,8.271232519362258,14.819039852533914
360850050002,0.45707999308482106,2.9588224904555798,3.918535982776717
360850059001,0.5998556274779738,1.2542916894491611,3.0958751178817536
360850059002,0.5298093180461856,1.5275464556656182,2.6979600252802287
360850064002,0.4422996727945012,11.915142240810004,21.14674081469704
360850064001,0.471039612058858,1.1690732929158871,2.2478753396112148
360850064003,0.24995723111635226,4.861736295557465,10.289276376782123
360850070001,0.2315674066679828,4.3201588148908385,8.962440632069992
360850070002,0.1869009362502443,2.5450146326040133,5.5555329763193955
360850070003,0.433101551999134,5.288520801512604,10.130433980361465
360850074001,0.5121167960179859,8.463988426067328,15.41529297745573
360850075003,0.5527887274066321,1.8471448466795448,3.5425719399657303
360850075002,0.595114890252882,1.6690814409475365,3.4272900268565434
360850075001,0.3477072591073447,1.5516216067482773,20.73571875765948
360850077001,0.06559480833096742,1.5662044467692537,16.06628203004265
360850081001,0.626151755150028,2.191903062416932,3.7618525101762685
360850081002,0.6456376790975553,1.7278096000805032,4.710375166714073
360850096011,0.36445733908785427,4.317699632168257,8.059539152538955
360850096012,0.2652618708439404,3.1700213944841664,7.246432175530651
360850096022,0.22651007091653086,6.3489890256832595,14.29286989896712
360850096023,0.21833357399162945,4.149826150385209,9.442410020102258
360850096021,0.15602371769039558,6.221665397065992,12.72605002190057
360850097002,0.5774255616106565,4.270920797571144,8.114376946899789
360850097001,0.3249311704677428,4.040807186359967,7.7530982962288215
360850105003,0.3714291465905194,2.1817633903274967,3.8496233548788013
360850105002,0.5430010322882741,4.636401612688358,7.479786031853584
360850105005,0.3674905036941787,3.2296633359585174,5.902747174954277
360850105004,0.3394616695599586,2.981430723753321,5.229752997969809
360850105001,0.4709144212379601,1.6515155093067309,3.1560043852931035
360850112011,0.23147927264551615,5.1981666971290466,9.431468658871111
360850112012,0.21863633639074587,1.6207535058622886,3.661843926359993
360850112021,0.23215364742263167,5.271893972033396,8.927885731204611
360850112022,0.29760888641756367,6.770608052676515,10.658264113124552
360850114012,0.1605528094955453,1.7236990532907583,4.067010586040599
360850114011,0.2975824608245584,5.223465194247083,10.707655312295696
360850114023,0.19318684948272047,2.4913546945480176,5.399993942629051
360850114022,0.20373574503586722,1.4199938333011026,5.242262605105886
360850114021,0.19762850867782922,2.7411280537889624,4.639366432340662
360850021003,0.12144836792785929,1.1922560800642754,32.7426900739961
360850029004,0.5378645947568023,1.193535084480854,13.584801763625956
360850067001,0.8571725944316053,3.638422095593306,8.126569974623852
360850067003,0.5260392649525124,1.8883484600896239,3.7099122752786045
360850121001,0.5078638237658981,6.074806440737828,10.45678131230492
360850122001,0.23968965237291773,4.194372624150404,7.179915595971295
360850122002,0.15861039676826016,6.975853516808826,12.154974739041737
360850122004,0.22607999233197074,1.9458401358524213,3.3877181280878403
360850122003,0.20907223813550335,2.0359603518342055,3.235515639565339
360850125003,0.3091450811536606,4.568201103861365,7.724537438054668
360850125001,0.267130258710093,2.0160298907283334,4.4952582315915635
360850125002,0.40432890048204007,2.748121331937396,4.673743174258836
360850128041,0.20569119674243264,1.7468112497083865,3.1856937610323843
360850132012,0.2118793559869887,2.09001476116678,4.610343665903305
360850132011,0.28102648449447176,1.730119236329685,3.8317469868747054
360850132042,0.1627596252516882,1.4071484836605863,3.594415222643825
360850132032,0.20189937021759585,8.543170843366568,37.74253907195995
360850132043,0.1000444973063166,1.758650217840734,3.6035615278268955
360850132033,0.15730864582135096,4.8027510552613535,16.345273381597266
360850146061,0.10986092396319835,1.676312548463585,22.440332699516723
360850133011,0.16488217966049423,2.5182373097999906,5.2376674991443055
360050175006,0.2002320814259802,1.4135136849770231,29.1491224575316
360050177011,0.0413601077781369,9.469419664037702,39.94613063267204
360050177012,0.0010389747139267,3.257543365889088,39.50673114291031
360050177013,0.0085044073509376,1.2750120719417026,25.4616441655472
360050177022,0.1007148774262524,2.777687265001987,39.4629923159097
360050177024,0.3301308564436641,1.5486972190975798,9.173444173440998
360050179012,0.3458595968182468,1.0071126719704466,22.151988146477517
360050179013,0.3167078831062934,5.899566030246589,15.473684593627477
360050179022,0.1925163230727458,7.66033198147403,22.20498884297796
360050179023,0.1446784084589645,1.0507982546478942,35.07830949828163
360050181012,0.4632049290780148,2.274060783405048,10.838181961728846
360050181013,0.2921543955733766,3.895907319681824,11.420155188353664
360050181023,0.406343269715631,7.638901312782391,19.95482350009944
360050181024,0.3427842468464789,2.1293009224702653,6.612770693706262
360050183012,0.2014228459112769,15.363364262462053,37.70011952404783
360050183013,0.2240349296669295,15.992800696073164,39.467733705460745
360050183023,0.3548523852119838,3.327650457160317,10.463778297536516
360050185004,0.2826720763308359,2.4925476359691032,12.863208864466356
360050185005,0.2311801940381878,1.0605729572728215,21.091533821260285
360050189002,0.1145449815495237,2.415533236120069,11.795619138043868
360050193002,0.0125835247185391,7.915467612041047,36.97426958240766
360050195003,0.13314657659711,9.50015733651655,25.57604897387388
360050195004,0.2333769097291688,5.850637650017646,15.785228149335587
360050197004,0.7706328752378676,3.990822662695088,9.559165766848098
360050197005,0.2068272171246342,6.500415178376541,16.767656746005713
360050199006,0.1420856606344843,1.5196092980374332,24.511781834634828
360050200002,0.3685089505741976,5.70878179779091,11.79498541656856
360050200003,0.1037369140612304,13.80259564706262,31.49514661956814
360050200004,0.2490475045185021,1.0830393672536025,7.253318070827476
360050204002,0.1289259521416972,1.8780473679235288,11.121656463114377
360050204003,0.252187900354207,4.798291280530215,14.009346978007322
360050251004,0.629158507917357,2.0419466288464427,6.320598609819494
360050391003,0.1785969192928392,3.40711213544626,37.85469813994813
360050393001,0.4039784861276839,2.803647822829032,6.841100548795595
360050056001,0.1396572469438873,6.342903335321083,17.189305252910913
360050264002,0.2650831432620116,2.639801067417146,13.254479256583082
360050250002,0.3540046860753738,12.51253530436316,39.67213573678049
360050212001,0.0453633826215165,6.446507021113899,18.6671881250344
360050263001,0.4964308622341402,1.335168342855975,12.06419836652094
360050399011,0.5569996391372909,2.2360267548770287,4.511442899705273
360050145003,0.0668413793931201,2.701329126174876,33.906894361965925
360050130001,0.2496235733843502,9.243275883639969,26.53560452130722
360050264003,0.1889827809449998,1.484152924315318,8.152385101289184
360050184004,0.2812406713641259,1.9966232881282444,11.166269186350153
360050193001,0.1452974477951497,1.332712500479616,14.679868748676087
360050141003,0.318304576197816,1.7800047670915116,9.364929274670525
360050132004,0.1647262772283937,10.070796595777464,24.237703279903695
360050254001,0.4879266370796239,1.4327217569063606,5.0995248889405405
360050162001,0.1334486719561425,9.597250969251974,30.295423104409345
360050027022,0.0344240750103508,7.961218815367458,28.896544449849344
360050229011,0.6547407001239709,1.0826081415079578,3.156424298033372
360050255001,0.4175659405054203,1.3101775699935274,7.945044985550286
360050385001,0.0811126790814015,4.557518185471494,39.6810591541937
360050166001,0.2237519051286982,6.858559095469093,18.718622301261465
360050199002,0.2521025405881292,2.4413381705469623,7.996761748141232
360050002002,0.0109112428029457,4.566203712911136,15.70487362346934
360050201003,0.3495629531446156,1.7318494797183348,5.941972273593756
360050225004,0.1904711856081576,8.491849936884678,21.369875525811675
360050297001,0.2989633635452415,1.2304614448219269,6.897820123661023
360050201002,0.2154067069807418,6.92418691350772,17.709190890216362
360050297003,0.3672651196986904,1.0025645325751211,9.589955593732356
360050205011,0.4485839792143358,1.654101752547601,6.153865554483304
360050205012,0.5002215340341093,2.37363298789716,5.595991141127263
360050205013,0.4846865612367406,1.7505219575343929,5.167483827040733
360050205022,0.8141408925506403,1.65416542898347,5.112628734472402
360050205023,0.6532574383305703,5.384028055453333,14.540619373839338
360050206012,0.2410895124211255,1.0129163288933825,7.029220239187511
360050209001,0.0450564629333266,1.594368290223935,38.27501802597678
360050209002,0.0953543904426388,4.43047492184553,13.71066433263638
360050209003,0.0584347786840553,1.9023824314928677,29.19728014591925
360050210011,0.5636699079103886,1.0641140327505525,4.293498941915062
360050210012,0.2677219026644045,3.955666619269773,15.119665792438688
360050210013,0.2481440730640518,2.131802407109569,6.645078320186801
360050210014,0.1546154138274892,1.734517953444041,9.300116024143056
360050210015,0.4901784031049612,2.8248774590023444,34.86930858587809
360050210016,0.1774236062310252,3.1861163409671533,13.925963125041935
360050210021,0.1646203371802985,1.0716953450542743,13.763460539910998
360050210022,0.441996284722878,1.7072427402276134,5.903203775701326
360050210023,0.0635174592938198,5.825450500657351,38.34803755762461
360050210024,0.3753755725220482,1.0426857789346329,34.17997470652488
360050210025,0.3319078044545355,1.9219935590400752,27.546959373746848
360050210026,0.3158866851005859,1.6674591096714124,33.730589363046334
360050210027,0.3235415266119694,1.096313421240533,10.62060242381803
360050210028,0.3795975889115793,1.977664366426937,5.251088402526591
360050212002,0.1633425963452277,1.478854970675826,17.57216958565371
360050212003,0.1783954442636693,5.7151942479381095,32.8968889549534
360050039004,0.2090397333410724,1.1107952994321693,21.6454308143975
360050189003,0.1924994409641331,1.1029197050405983,20.66850880889706
360050040011,0.1499434656564814,3.363620778899623,8.845006602355088
360050199001,0.5194090945117784,1.275492203337799,6.674660128309174
360050121012,0.09346994000323,1.4512723074536709,11.125769453392408
360050295001,0.3244506605373525,1.0022714087151414,11.36777013216578
360050350002,0.4010019030064347,1.5593092760819802,3.2816468598305057
360050244002,0.2409513844280953,3.328570908383,10.432012326654757
360050216021,0.1990898268734867,3.886925030493032,14.643346260926188
360050086002,0.2822051356902399,4.255613509304101,39.57660447998232
360050243002,0.5434562059217911,1.3750262496684993,3.912249324020344
360050241001,0.5472993617031595,1.7743626919348543,7.411297821796303
360050300001,0.190496964117913,1.4853021849647483,30.375110745390916
360050092001,0.0555991179534364,3.566308731768615,39.65629971519681
360050365021,0.1752937150056801,3.8868130479926464,10.968109033561076
360050429021,0.3710979010941864,2.490767760107677,8.625032571564207
360050229022,0.6474255608049326,1.0048597720900645,9.049368948223108
360050225002,0.2311462950549115,4.133870066925111,11.244334753605283
360050173002,0.3713191924998937,3.66281173644155,11.889218061194748
360050233012,0.6513402562564713,1.8509650183815003,4.271818297968928
360050248001,0.3169536401221604,7.254267588660184,28.48789105109548
360050144005,0.4112881083747004,3.2691446099335795,7.795006656060532
360050381001,0.7548046449009356,1.7588293592671285,5.83693649973717
360050385002,0.1251255646122585,3.2436925241992824,39.46360149012939
360050399023,0.3645681253146258,1.6208923610623458,6.072260334504922
360050344001,0.4381268320385879,2.4925448307395976,15.145394959691131
360050229012,0.7376930983131238,2.251726868093621,7.990711086865659
360050233022,0.5236238913552496,1.2740752657321093,2.7105706602219453
360050236001,0.7364381237153386,4.594254851296849,14.682962731666509
360050243001,0.4622368266747048,1.1188745614604807,4.285359266800787
360050246001,0.3813244588776383,9.417908082973495,34.74038753550051
360050434001,0.0179665937627239,6.725657616253224,25.11751512761267
360050434004,0.0934059761200332,4.678794373839145,35.63476422532926
360050436002,0.1086497311265725,2.3903440402960143,11.364721915755606
360050444001,0.1660642208471953,2.10201995478185,11.985388675906256
360050444002,0.2128109428816301,2.7686734691501043,9.28752919196349
360050444003,0.6277920136638413,2.651846052027409,5.976477479904755
360050444004,0.3085727282788996,2.54855579781666,13.71607959841915
360050212004,0.1236813038456134,1.3484737651985927,18.728688411329543
360050212005,0.0885108584359299,1.0144397665380112,30.42819858626245
360050213012,0.3595236714735178,1.8695083181119545,6.441539286599104
360050213024,0.1962741109113962,4.800785230068248,13.6066518448124
360050215013,0.6759539491239357,2.119742683985232,7.058578018871941
360050215025,0.5557771198966124,1.9059860083874296,4.20389752124226
360050216013,0.6651276808203563,2.650812839207731,9.619419927329586
360050216014,0.5240312259569474,1.2488423330488203,5.80806098514786
360050216024,0.0049473044024747,5.43421600599625,29.345462864291065
360050216025,0.135857890382363,4.891498832131648,19.59111367449809
360050217001,0.3726691772322853,4.975308567107788,13.212938017936445
360050217002,0.4898445052271224,1.4319176075982851,8.808470064716897
360050217003,0.5273609664592637,1.2725705849228746,7.142496334228468
360050221011,0.2006665868307555,5.2770610227959605,14.594201369175282
360050221023,0.1033455365207077,7.7981585467754995,19.5777091609403
360050222002,0.4702465236488007,1.1632468228377917,39.37014429488721
360050222003,0.0953232179525703,6.5544968043015865,38.53501934320396
360050222004,0.3539024861306483,2.5967934860843376,7.384503164433877
360050223001,0.0377866427682659,1.2832403525815153,38.51387745190552
360050223003,0.0458081118781263,1.9978130595285544,28.22438907022601
360050223004,0.0647897979468893,2.0296213224464914,38.19553037855131
360050224032,0.3436861207382442,3.0046707211020207,11.49432909745246
360050225006,0.372849803380627,1.3603690270010418,17.933225604715695
360050228004,0.2633964255655114,11.159266163327072,38.315229399803286
360050229013,0.6586743367953259,2.405335444140223,5.779371817423382
360050229014,0.7467358379545816,1.5174115989883743,3.7505897538956177
360050229015,0.3555335074779656,2.781202698481536,7.512146644744559
360050230002,0.4734642636620114,2.840346570537995,12.06573290072457
360050233013,0.576384409969028,1.1677663534489255,5.136096816530242
360050233014,0.6166167037555472,1.012500542257146,3.6311519426768495
360050235012,0.5888626125708571,2.682640796052713,6.633415634576821
360050235013,0.6422985808258417,1.9952419686173937,5.760850832311064
360050396004,0.6814094914214295,2.274402104617621,5.244090605051635
360050213011,0.9157853840242788,2.033411519830068,2.565923798996664
360050396001,0.4158186120166259,1.941549012733546,6.3322985410412524
360050423001,0.4065089923685947,2.5161015898023846,39.51125469730166
360050211003,0.1425058376674118,2.3465679192288458,8.312102422123882
360050215023,0.5183463290299568,1.1546827754776707,4.351717032090367
360050364001,0.2294206214322875,1.9802787046163903,4.818179802080813
360050059021,0.6253933571132353,2.587993931517772,4.906327541854401
360050425002,0.4934838815129715,1.7238280550457858,5.307401322008023
360050411001,0.5379465513164967,1.6662575810658111,8.417830737664534
360471214001,0.033883496943009406,7.0934248925445225,31.160902521614034
360471220001,0.17674611332702916,3.7359481188245196,15.084718876580677
360471220002,0.11962704638489108,1.3656269177041338,19.33051729088372
360470546001,0.23247739945559842,12.631171205409032,25.12454357606481
360470546003,0.29925095957617154,20.7482611953888,37.453470368103865
360470546002,0.23603218374784307,21.198371909010707,38.52004264870046
360471202002,0.48595507617948575,2.082704410104,4.543829598111664
360470610021,0.500855262952129,23.104308038391647,38.56034014496231
360470610022,0.38813735206705124,23.710826727965983,39.79103096223503
360470525002,0.8871144143715006,1.4550404114990343,6.265237392450487
360471202001,0.49492341416564667,3.3260640813577593,6.9500150054282654
360470616001,0.644786869667282,22.831449901983728,38.49473113980045
360470902005,0.7100894194986374,2.1929590447768468,4.449497315020743
360470910004,0.06255161118579189,1.5254311102663252,26.885549844040426
360470912003,0.22739822825686762,1.1323048810753782,34.58412033874272
360470916004,0.13227414569933926,3.6196695280897444,22.165084155036524
360470924002,0.4287229782111819,1.6357565733304824,4.110124157693782
360470924003,0.3902267913231098,1.3726679657670644,5.360927424971603
360470932001,0.22039370119504753,1.0415335010511064,19.43400848718598
360470946001,0.4600441718888819,2.6786822659822427,5.647455612338188
360470946002,0.3642439627220996,3.7968063101484755,8.339848312224618
360470946003,0.3076695806594645,1.1029589525855386,19.302417829607265
360470966002,0.17749309461718143,2.4861900719680947,5.50035957898471
360471104002,0.31164259255467885,2.779870621252229,9.891067267106438
360471104003,0.24384709227104817,3.0597450747951003,7.307283343356048
360471116001,0.35260311630389973,1.2141531194904776,3.627895798857118
360471144002,0.3199747988972431,2.1259589064577384,37.56261229011181
360471158003,0.18016974210178105,4.919221097322737,31.94372106911163
360471198001,0.3626832600004244,1.1179340535315134,38.54586871771648
360471198002,0.5781946088359928,1.9521262704357343,4.415308133677243
360471198003,0.42052000764726793,1.7893818601103462,5.055356672623223
360471208005,0.3404111801370606,6.7919529580133835,16.404427219671412
360471237001,0.5139518867363383,2.5572226744257147,11.956213820938313
360471237002,0.7050170528903601,3.699502680282553,39.94026807628502
360471502001,0.7490281614551495,1.3575526307351855,3.0791187099518176
360471502002,0.777128040648831,1.454690017237657,5.376320982785074
360471522001,0.649890684249093,1.152755593933279,3.0121174823598333
360471522002,0.7471905277618933,2.474222654318667,5.8319507817485885
360471522003,0.7795773361654279,1.6081353096378843,2.3006919543308877
360470271001,0.027225858636180766,1.3503313714295726,38.676470267549206
360470292001,0.1289448886387009,2.638570298983211,7.0625429742226045
360470075004,0.7245960586700801,1.2460109437341291,10.145920822731574
360470076001,0.07697998422111352,1.3456724837523097,38.91932716508166
360470076003,0.2855459791097372,1.0762711487160874,35.33139020291753
360470076002,0.21431427274407022,1.637444239060983,31.596864364151678
360470077002,0.3813044002630884,1.0249649177814177,4.077469911535317
360470077003,0.8861453685943143,1.590824751378606,12.252903388385025
360470077001,0.665672070647426,1.1893065894424808,5.331821980087678
360470077004,0.953580415407656,2.3955189647833777,2.7481377725523712
360470078001,0.2108125420428112,3.3331890788849563,38.74783339521014
360470078004,0.14173441163051237,1.5172447502661157,36.36081755977378
360470078002,0.08654298129724769,1.156990419290298,38.40272883870813
360470078003,0.15089993775861277,1.6252155601795621,38.9863731160921
360470080001,0.1002384294218408,1.2769971259378443,32.462682580346815
360470080002,0.07310351964832484,1.587820038491297,38.18674096792524
360470080003,0.13030901610632695,1.857257484303716,38.59380531716461
360470082001,0.1313751262642845,1.9128435906631656,38.49482184809847
360470082003,0.04440393861238745,1.0182235050052952,39.17822584020411
360470082002,0.12067956765164589,2.103251368780896,32.58046785057008
360470084002,0.1369990509276846,1.1772153207039562,35.974712975520724
360470084001,0.28516722442712283,1.0504252897576567,12.139096124494587
360470084003,0.310235134957746,1.3859167196127729,37.26087365031236
360470085001,0.5475475307777115,1.111702625526192,11.472010727322175
360470086001,0.11050678450267215,1.42061677590101,35.74113837767174
360470088001,0.27449082143278447,1.2979353340585007,38.794376363533104
360470090001,0.39603733286034926,1.7404132969122528,38.70125824024381
360470092002,0.24417103489496983,1.1570002258940804,36.51073793781248
360470092001,0.3053607321259183,1.2893090899291182,38.03858201958433
360470092003,0.21232672517181794,1.0463832597963287,39.097216495916044
360470094001,0.2559138803382832,1.3926164838251793,34.50624246212685
360470094002,0.1208162945440423,1.0756432024157476,37.174305071823305
360470094003,0.1733837240372701,1.0926850682971008,35.07461271625381
360470096003,0.1281503821307579,1.1265246857658757,39.37528833525175
360470096004,0.07580701577503945,1.0993594345281568,31.0268198574895
360470398002,0.43389908273781885,6.237965040269769,11.790865475241237
360470399003,0.116849513951095,1.1057775242726322,39.667510217738155
360470399001,0.5352791987671545,1.4963693505306708,20.197207258640315
360470399002,0.07781612437645269,2.5191310018770703,39.10857125323163
360470330002,0.324216106935872,1.1220432559438445,29.91085413907804
360470330001,0.3115024475174287,1.5194000969959447,28.274971278142836
360470331003,0.20876143702361427,1.3460508179340138,26.058935918615784
360470331002,0.07603399137612676,9.527942259519662,39.692705402044254
360470331001,0.11211072993324445,6.3884957353626275,39.555075529042696
360470333003,0.10645808905783471,9.02022475335438,37.325689134048986
360470333001,0.43790922840791624,1.2810912158528396,36.98620993338208
360470333002,0.1446848002725576,1.348855519277027,36.49888212199227
360470335003,0.1844588072632004,1.2283895482429399,34.44033646026532
360470335002,0.5492569848689619,1.648370195572956,39.10666414759399
360470335001,0.6878801966447573,2.660264800922697,7.753859623849678
360470336003,0.4601492802995808,2.9530114707201123,6.429767327607071
360470336001,0.12924809887245015,1.0096857921107658,20.850174843967736
360470337003,0.262002727409512,5.525887419846755,39.903718214778046
360470337002,0.46045592394475376,1.3905425899460013,18.638482735571024
360470337001,0.5548614270091501,15.499455706750783,38.70451058229125
360470339003,0.8359715887704156,2.678518996494099,6.277376806170451
360470339004,0.7501583243452332,1.620079306422042,5.05842506436877
360470339002,0.6251164256304071,1.0141122179407709,5.497851432737878
360470339001,0.6860656680723332,2.0518472296644035,6.728112456483755
360470340001,0.32029390749018405,5.417058404794766,10.800593666215647
360470341001,0.72121808107473,1.5951282295205687,3.7471480698981625
360470341003,0.5995197702909475,2.7005265536300413,7.6271727343350015
360470341002,0.8267197310708335,2.6848209441973836,36.57581568431017
360470342001,0.4034407110981937,1.8732769136640781,6.37197820007281
360470342002,0.35354255352590125,2.0680236063782615,5.4499252981139605
360470342003,0.29177171760985643,2.9735470020513457,6.523377665915916
360470342004,0.29610451794428005,1.9863192029729981,38.96499084413476
360470343002,0.6557293350635256,2.7474367516432396,38.634293119198034
360470608001,0.3049788913711794,22.671921516042044,36.55203018473197
360470608002,0.26152141716761446,19.70817569702518,32.99285315716067
360470612001,0.42294060347664153,25.26722604013876,39.212086690862975
360470628001,0.3289175409513152,2.0652854346513596,4.275019703754985
360470628002,0.2514384717163858,7.779826231882687,21.21645441145627
360470628003,0.30021678165833876,2.7064464636496024,5.364584368327992
360470622002,0.23274061860450745,1.6422109362287969,6.8054929328728235
360470622001,0.2584007001423233,15.196802253720827,29.516750202237517
360470626001,0.15118761090706656,8.916109452534364,22.14099820855748
360470626002,0.16470019518751844,6.468477615265027,12.988727043511556
360470628004,0.1474941057054855,5.4999501825220705,12.085488535540794
360470632002,0.38354826632529926,7.072474999264436,22.801598143910677
360470632001,0.21876598638374678,6.818408583446475,22.302871930394822
360470636001,0.22587311863470205,2.910174256892568,17.819024755122438
360470638002,0.11178631685637908,4.488800455184315,10.828997648962478
360470638001,0.28796261646919663,4.859234965410981,17.743632616189604
360470640002,0.11586344731265752,6.902916220747873,14.555816067538618
