,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08
11212,99.73385714285715,154.38874999999993,147.150588235294,121.1251724137931,123.90292929292924,90.28285714285714,80.4980722891566,92.43988372093023,101.44907894736845,104.08069444444446,172.15223529411767,200.2874590163935,115.76500000000001,220.2696153846154,193.08980582524276,159.08104651162796,147.4020238095238,103.25050000000003,104.21329113924048,108.73431818181821,133.4363414634147,181.16976470588241,291.83619565217396,263.87187500000005,162.38157142857145,231.21697368421036,285.40799999999996,203.99451612903223,149.7053846153846,189.195,148.6781578947369,114.56439560439566,125.31554054054054,158.39674698795184,207.99057471264376,333.4146999999999,108.88717171717171,204.66500000000005,199.15039999999988,184.87198675496697,221.86648000000002,292.53008264462795,264.38044776119386,168.88923076923075
11213,53.516530612244885,131.40382978723406,111.14205882352941,85.25015151515144,115.61094339622642,83.8626153846154,88.86642857142859,89.09275862068968,110.41395833333341,112.62122448979594,141.21199999999993,150.1834328358209,86.74714285714286,118.88234042553188,209.38944444444442,90.36980392156866,87.65758620689657,124.2135416666667,70.89702702702702,74.94780487804879,98.45000000000002,124.17999999999998,154.84551724137933,229.41909090909098,160.49690476190477,171.2646341463415,183.28107142857147,174.96938775510196,154.34891304347823,126.17045454545456,97.03416666666665,112.6425,172.758431372549,104.47749999999996,150.25629629629628,199.08305882352948,112.53936170212769,153.37860465116276,142.4636956521739,115.20568421052629,179.08988764044943,207.18741573033705,161.23702380952375,119.78422222222224
11216,54.38787878787878,98.72458333333337,108.88894736842103,101.35547619047618,84.12391304347824,67.16794117647059,117.98249999999997,92.22019230769229,64.74777777777778,60.37307692307694,111.59540540540543,160.5782812499999,76.75033333333336,98.27243243243242,131.37893617021277,101.80470588235292,106.2181081081081,91.25225,96.32794871794873,110.07020833333337,98.02657142857142,93.74822222222222,137.86222222222224,175.9366666666667,123.93235294117649,95.19707317073176,135.624358974359,123.57682926829267,116.01639999999999,97.76000000000002,71.73833333333332,81.74291666666669,173.760625,94.68564102564099,131.91836734693877,237.98606060606065,72.88517857142858,158.15525000000002,85.19076923076923,110.45147058823527,167.68295774647893,169.14534246575343,237.58625,169.042
11233,76.58781250000001,163.32388888888886,163.190375,89.8008,80.45662337662336,84.67057142857144,108.28698412698418,92.50042253521129,85.56044444444446,124.79070175438595,182.4474576271187,243.24772151898733,203.42117647058825,186.89083333333338,165.1973333333333,159.275,135.48114285714283,125.0296226415094,94.96960784313724,120.440612244898,110.211935483871,111.83967213114751,221.70416666666665,221.23518072289153,131.77814814814815,204.81637931034473,207.06878048780482,183.24753424657547,124.55013513513525,125.55857142857141,123.92450980392164,86.88513157894738,119.41571428571434,136.2881818181818,154.22549295774647,232.21752577319586,77.15,181.64258064516125,137.30350877192978,112.41677419354843,165.83495327102793,260.99399999999986,287.5660606060606,130.14436363636355
11238,75.08760000000001,65.22166666666666,96.30289473684212,70.22885714285714,76.24304347826089,65.78000000000002,64.62555555555556,55.0090625,104.05178571428573,113.47260869565217,102.07323529411762,112.5570454545454,85.30799999999999,146.4005263157895,178.59461538461534,127.58695652173911,140.4915789473684,60.214375,67.71238095238097,99.59259259259258,76.6542857142857,73.63481481481482,149.98368421052632,156.78951219512194,44.24954545454546,104.48476190476192,122.51200000000006,115.980625,117.35766666666667,126.7707407407407,65.78360000000002,59.9613043478261,110.08642857142861,132.92384615384614,130.23486486486485,124.65740000000005,74.2023076923077,115.95923076923077,96.12919999999998,68.45,100.91,135.8607317073171,115.64235294117647,144.1912
11209,61.78727272727272,129.24666666666664,61.21217391304345,55.55812499999999,87.519,64.99272727272728,92.94099999999999,82.39823529411764,41.56937500000001,60.74500000000001,146.15052631578945,131.84777777777776,60.208000000000006,84.80642857142858,98.87428571428572,370.01750000000004,75.38062500000002,63.75615384615385,111.61157894736841,72.815625,49.778749999999995,69.43111111111112,115.06966666666666,98.0475,59.63599999999999,57.07454545454546,59.385555555555555,92.25529411764704,68.36000000000001,53.314137931034494,67.17937500000001,77.56384615384616,44.25578947368421,67.4936842105263,45.132799999999996,112.67111111111113,75.00666666666667,202.08545454545455,99.49454545454547,53.5,62.82523809523809,84.46333333333335,120.94727272727272,60.77565217391305
11214,60.77782608695652,79.92727272727272,76.5848484848485,68.6175,89.75361111111113,71.08263157894737,56.49384615384616,64.68263157894735,99.71111111111111,58.56266666666666,81.76031250000001,101.13428571428574,140.60833333333332,85.6961111111111,165.6955555555556,126.00857142857141,98.05529411764707,67.45349999999999,94.36928571428572,51.40470588235293,55.47916666666666,109.44368421052633,60.025806451612894,70.9453488372093,60.42359999999999,46.905789473684216,82.5708695652174,85.28482758620687,33.51882352941177,79.02150000000002,74.54541666666664,53.68566666666668,74.37200000000001,61.41863636363637,74.05781249999998,112.16803571428572,46.39519999999999,73.18352941176472,69.71125,73.27304347826087,124.13652173913043,84.83520833333334,78.61074999999997,255.03105263157892
11228,47.797999999999995,139.13076923076923,85.28,45.098571428571425,59.55333333333332,110.84384615384616,90.22000000000001,43.532000000000004,99.03500000000001,69.24363636363637,105.38119999999998,99.67433333333335,45.692499999999995,64.64272727272727,86.34250000000002,57.68699999999999,71.44545454545454,70.30111111111108,54.416666666666664,53.315714285714286,42.96,58.05111111111111,62.62799999999999,75.81437499999998,54.26666666666667,76.885,52.898,59.76833333333334,114.11571428571429,68.6,66.97666666666666,56.29571428571428,13.417142857142858,40.65190476190477,50.586,63.50593749999999,68.46,34.765,40.498,66.46068965517243,64.37733333333333,126.89666666666668,77.85823529411766,107.04875000000001
11204,87.9475,70.85545454545455,93.68307692307692,125.10125,128.1070588235294,58.87,54.92545454545454,47.47076923076923,112.86200000000002,121.98842105263157,244.4915625,102.56151515151517,116.385,79.275,102.33636363636366,81.48250000000002,85.687,69.10736842105263,81.14833333333333,69.50500000000001,78.71647058823528,153.4315,81.41333333333333,78.05096774193548,146.03545454545457,74.0525,90.77000000000001,131.8125,65.85,94.57083333333333,83.38545454545455,75.95625,121.02950000000001,76.97099999999999,78.77578947368424,74.10612903225805,53.442352941176466,50.18142857142857,69.55142857142857,66.6951612903226,55.47500000000001,64.84058823529412,95.0620930232558,196.70857142857145
11218,79.64,104.71629629629628,65.568,144.6326923076923,100.37833333333333,60.27150000000002,53.059999999999995,81.85555555555557,55.544000000000004,153.7369230769231,76.9635294117647,75.99580645161289,54.17399999999999,115.88315789473685,92.3052,76.358,97.82000000000004,62.4736842105263,95.95466666666667,96.63999999999997,43.47461538461539,89.66999999999999,75.38374999999998,88.60709677419356,62.216451612903235,60.772941176470596,80.58333333333333,73.17500000000001,96.39649999999999,33.625,80.93607142857142,56.12949999999999,88.12277777777778,96.77714285714286,90.7818181818182,80.82586206896555,93.078,90.60789473684211,128.96,122.54471698113207,114.49571428571427,117.7568292682927,101.62761904761902,109.78842105263153
11219,23.939999999999998,66.8330769230769,79.92882352941176,87.0147619047619,65.39625000000001,64.52142857142857,61.25625,57.5525,50.45727272727272,96.22111111111111,133.10933333333335,126.19677419354835,119.3930769230769,128.90333333333334,119.97461538461539,103.494,79.355,108.88888888888887,196.14944444444447,57.68615384615384,69.6005882352941,78.754,116.9395,117.245625,60.14210526315787,90.90461538461538,63.883636363636356,82.69125,50.956111111111106,89.8905,47.01764705882354,34.06375,45.155,28.864285714285717,50.154375,122.43193548387094,81.515,156.575,95.73124999999999,304.2525,70.52349999999998,95.41382352941176,127.87266666666667,122.19249999999998
11230,74.07999999999998,96.89849999999998,85.97148148148148,88.4464,65.45750000000001,55.81304347826087,57.65,56.404347826086955,91.41833333333334,59.45692307692306,87.50777777777778,93.89828571428572,92.72849999999997,65.80409090909092,78.38043478260867,71.70222222222222,78.1348275862069,63.45681818181818,56.900434782608706,75.45307692307694,62.21888888888888,85.2938095238095,85.89999999999999,99.17297872340424,79.90999999999998,96.13275862068969,71.95079999999999,65.44472222222223,58.49634146341463,125.9944,75.02478260869565,71.01333333333334,80.49692307692308,78.12480000000001,92.19040000000001,86.61148936170213,144.25518518518518,87.10366666666665,71.79759999999999,202.07744186046514,93.46127659574469,91.69288461538463,119.64366666666669,107.52576923076927
11234,93.85793103448277,97.86972222222221,127.79318181818188,114.52326086956525,157.126,71.99108695652174,72.94722222222224,70.11897435897438,88.69030303030301,69.12769230769231,125.15234042553189,136.51190476190482,131.13687499999997,122.71947368421053,96.36627906976744,112.37314285714285,95.39361111111111,102.15604651162793,97.18000000000005,75.41625,62.382045454545455,77.5355102040816,123.26960784313722,129.7930909090909,81.08146341463411,76.8725,111.6,59.804883720930235,98.78280000000001,62.89333333333334,106.04124999999999,55.00933333333332,83.85240000000003,126.09020833333336,109.70584905660377,130.6997297297297,75.08466666666666,105.82318181818172,112.55181818181818,103.88740740740742,90.8016981132075,148.69120481927715,121.47954545454549,140.66784313725495
11236,116.44645833333333,150.56072727272738,143.82922077922086,92.47065789473682,110.18464788732392,94.17657534246574,95.93107692307692,113.33114754098361,96.40360655737707,95.91300000000003,131.48983870967737,182.99302631578945,131.95676923076914,138.80655737704916,131.27355263157895,174.54067796610173,99.30178571428567,90.73058823529412,89.378125,98.75017543859651,141.01017543859655,135.59806451612906,156.57048387096776,196.04486111111112,97.25534482758621,98.98459016393443,142.62513513513517,187.57078125,123.66171874999999,142.41866666666667,107.20299999999992,97.1468656716418,105.91793650793649,131.19799999999995,146.43222222222226,200.62344086021506,89.12614285714284,140.87627450980395,148.328,129.9301315789474,159.53963636363633,173.62151515151513,219.46921052631583,161.2753448275862
11239,94.84357142857142,66.41571428571427,70.40838709677419,68.96518518518518,42.70900000000002,59.290434782608706,41.7844827586207,55.44941176470588,83.90071428571427,215.94266666666667,65.44458333333331,93.43733333333331,73.60357142857143,81.4727272727273,80.19807692307691,93.54421052631582,82.583125,56.07380952380953,104.32599999999998,99.21740740740742,39.62357142857143,65.08,93.10787878787878,95.28419354838712,88.64,79.53947368421052,92.21758620689658,69.63277777777778,73.44695652173912,79.20764705882354,50.135625,48.44833333333333,94.52142857142859,78.88799999999998,96.92096774193548,103.12282608695651,59.5775,87.458125,49.99428571428571,67.73559999999999,105.83275,144.18199999999996,88.10020408163263,167.0711111111111
11223,61.50000000000001,85.16105263157895,93.69793103448274,58.431428571428555,121.62718749999999,102.18608695652173,61.65062499999999,61.341818181818184,57.38071428571429,91.50578947368423,95.80052631578947,73.69444444444444,77.41842105263157,69.10692307692307,124.81642857142856,60.896400000000014,86.70464285714286,67.68083333333335,120.056,53.22708333333335,94.29612903225808,126.604347826087,101.56866666666664,120.91674418604649,77.78368421052632,72.98791666666669,108.60615384615383,89.31906250000002,76.20371428571426,92.25086956521739,45.5076923076923,91.22407407407403,93.663,76.15115384615386,124.2735135135135,81.40222222222226,122.90961538461539,85.68088235294118,63.43393939393938,56.593548387096746,72.52535714285716,94.5285185185185,129.73140000000004,79.88371428571428
11224,64.25375,96.32444444444445,139.09176470588238,79.15282051282054,98.86189189189191,82.5686111111111,101.48586206896553,113.95685714285716,61.377666666666656,124.42823529411766,86.90666666666667,139.4547368421053,101.817,141.3596,109.36618181818183,102.87826086956521,100.373,102.44941176470587,73.38031249999999,106.9796875,123.79843750000002,93.85687500000002,113.97562500000004,129.1816666666667,111.17774193548391,170.92636363636356,182.14500000000007,89.55959183673471,80.14272727272729,109.5238,87.81450980392155,73.11707317073169,81.23135135135138,85.31179999999999,125.23304347826085,134.2235,60.028974358974374,125.97485714285712,84.7984090909091,74.77870588235294,110.91513513513513,111.28089285714285,121.9358108108108,89.14357142857145
11229,52.50777777777779,100.23714285714286,114.8368181818182,63.617419354838724,72.49444444444444,89.51529411764704,62.14971428571428,62.83363636363636,48.836,59.814482758620684,144.52465116279066,118.65849056603773,115.39148148148152,112.31206896551721,98.28627906976747,72.28482758620692,104.15793103448274,204.2482857142857,132.42242424242426,105.30918918918924,132.50999999999996,135.28866666666664,134.33150000000003,132.58955555555556,135.53749999999997,151.1967567567567,97.96875000000003,114.3211627906977,99.27045454545456,116.51878787878785,57.98764705882353,77.58470588235295,74.70709677419356,81.63951219512197,81.96750000000002,119.18363636363634,49.276250000000005,116.9020689655172,63.593793103448284,67.2429411764706,162.89269230769224,156.88338235294117,105.30855072463767,107.1390909090909
11235,78.8976,83.75777777777778,80.56804878048781,88.35228571428567,99.10548387096772,85.24833333333332,91.16862068965519,85.12652173913044,152.4708333333333,149.25555555555556,104.00689655172411,69.00842105263158,70.21736842105263,119.0970588235294,118.35999999999996,49.20384615384615,68.47333333333333,73.01545454545455,76.94176470588233,77.96764705882353,86.7633333333333,92.10727272727274,104.00866666666667,119.87486486486489,94.6036,90.23714285714286,92.73769230769228,138.39826086956523,76.24249999999998,87.70000000000002,85.6926923076923,65.92434782608694,114.30639999999998,80.21555555555557,83.22269230769231,80.55390243902438,68.58821428571429,124.7553846153846,61.70352941176472,122.37409090909091,106.34974358974357,141.17092592592596,129.43619999999999,68.3907894736842
11201,64.6865,76.52555555555557,133.524,86.21161290322581,52.85318181818181,73.9192857142857,61.10476190476191,46.304999999999986,44.105,76.52190476190474,110.03117647058824,105.44457142857146,41.83789473684211,65.10576923076923,131.43296296296296,120.16777777777783,72.04642857142856,117.67214285714286,65.7011111111111,64.074,85.52185185185186,80.75000000000001,113.01147058823528,85.40935483870969,70.33344827586207,129.35633333333334,84.00724999999998,77.79916666666665,81.54966666666668,80.04636363636362,74.06121212121211,60.02233333333334,55.17205882352942,69.19142857142857,100.48321428571428,111.41209302325578,61.917419354838735,108.42687499999998,77.52470588235295,109.63399999999999,65.49297872340426,117.22022222222223,113.53372549019612,120.80919999999998
11205,83.32441176470586,67.52062500000002,87.96048780487804,79.96142857142858,163.6853125,60.28914285714287,106.09294117647059,58.6046153846154,55.714999999999996,79.2272,136.37225806451616,105.99133333333337,54.79473684210526,129.12099999999995,91.96256410256409,146.17444444444445,127.16914285714286,60.01406249999999,84.55380952380953,85.13055555555555,80.10888888888888,119.89843750000003,75.54410256410259,126.84320000000007,92.8320588235294,81.00642857142857,109.84731707317077,117.31666666666666,142.77942857142853,85.46294117647058,51.16655172413793,88.23066666666666,96.36173913043478,118.10535714285713,98.93303030303034,122.87944444444442,83.82529411764708,114.71999999999998,80.98478260869565,105.27632653061227,94.60576923076923,163.85980392156864,162.62962264150943,175.92499999999998
11215,128.329,48.48769230769231,80.62545454545455,98.07799999999997,95.52555555555554,104.40499999999999,89.74571428571429,87.20428571428572,73.3953846153846,102.50333333333332,58.53333333333333,97.68764705882353,56.30000000000001,37.089999999999996,82.77444444444444,68.96666666666668,140.09833333333333,59.16700000000001,79.08444444444444,31.490000000000002,28.13571428571429,65.46222222222222,68.47125,95.438,72.21666666666665,76.61272727272728,148.17777777777778,105.13846153846154,94.91000000000001,135.31727272727272,69.04249999999999,133.64222222222222,46.81545454545455,40.62,124.16222222222225,64.265625,65.81333333333333,63.61333333333333,64.058,67.74875,210.34666666666666,84.91812499999999,65.842,120.29909090909092
11217,100.61600000000001,91.92588235294117,123.46684210526315,60.01058823529412,86.21250000000002,67.68166666666669,67.15099999999998,62.89473684210529,47.353750000000005,71.65478260869565,103.25266666666667,113.35513513513514,84.29166666666669,96.00322580645161,89.62639999999998,57.021875,89.7505882352941,103.51666666666667,86.32625000000002,61.14950000000001,140.40888888888887,114.31615384615387,120.4451724137931,123.69933333333331,66.5925,118.76476190476185,112.6896296296296,142.37857142857143,103.34200000000003,82.2088,52.96374999999999,131.0660869565218,71.9745,69.74999999999999,95.3007142857143,116.88521739130431,79.85882352941178,134.94344827586207,135.42529411764707,87.40293103448276,49.95170731707318,166.62215686274504,122.21021739130437,136.94714285714286
11231,101.59652173913042,107.75647058823529,101.01470588235291,89.71965517241378,76.95149999999998,68.59105263157893,57.08285714285716,83.04384615384615,76.96083333333333,54.62210526315789,135.54043478260868,107.17550000000003,92.33222222222224,114.32000000000004,84.60548387096773,113.57296296296299,94.56000000000002,75.55000000000001,59.23230769230769,58.020588235294106,109.29799999999997,108.7855,135.7115625,145.6607692307692,105.51857142857142,108.53899999999999,120.76192307692305,121.51750000000001,66.17228571428572,96.87566666666665,70.11181818181818,63.750937500000006,79.9416,113.44448275862067,93.94233333333332,136.62568627450977,64.76448275862069,111.1196,108.58052631578946,88.92416666666664,101.6336956521739,154.34039215686272,124.0702222222222,109.8835714285714
11203,80.1746875,82.182,156.5089855072464,113.28865671641788,114.58708333333335,107.04200000000003,100.06129629629629,106.54101694915256,86.79999999999998,83.16033898305082,120.50121212121212,180.30147540983603,69.86627906976744,96.01734693877552,153.24693548387094,114.69345454545457,108.59120000000001,160.71693877551022,75.71315789473682,83.44659574468083,83.56382352941179,149.75866666666664,151.89600000000002,146.09698412698418,135.2250943396226,117.88469387755109,195.11897959183673,209.82903846153835,144.9462962962963,119.41784615384617,110.90985074626866,115.0190909090909,128.15313725490194,123.0301694915254,176.17978723404252,203.66999999999993,83.76054545454546,127.38163265306119,128.48085106382982,177.69485294117646,134.12864864864864,265.44780821917806,158.11246913580243,170.8229090909091
11210,56.48857142857144,96.10289473684209,86.1130612244898,78.59928571428574,86.0318421052632,77.45499999999998,73.06444444444446,68.3457142857143,114.52230769230769,97.40304347826087,91.01457142857144,93.19947368421057,118.8004,124.31961538461539,128.7064102564103,105.61571428571435,107.19777777777777,114.58769230769232,97.32653846153843,93.89266666666667,79.38285714285715,95.60571428571431,114.21249999999996,100.63260000000004,78.72074074074077,119.1808333333333,92.98026315789471,77.33048780487805,122.267,140.15172413793104,86.61416666666666,73.31088235294116,75.624375,126.06600000000003,116.48435897435903,81.29517241379314,43.31625,105.03315789473685,105.75739130434783,62.6648484848485,135.34568181818184,182.90854838709677,179.38986842105268,75.80216216216218
11225,98.76324324324324,96.93745098039213,101.6277358490566,120.15659090909094,78.02976744186049,92.51710526315786,100.18560975609753,69.83325581395351,95.81135135135139,117.71216216216214,141.48583333333332,93.56622950819673,69.2814705882353,123.6064705882353,117.80139534883725,118.37705882352942,96.96688888888889,76.59027027027025,81.42800000000001,89.19102564102566,85.28473684210523,101.93108108108109,111.00589743589745,128.19345454545456,71.52769230769228,176.28081632653056,92.10733333333329,99.82750000000001,110.47978723404256,119.77527777777783,73.46720930232559,63.90844444444447,92.8540909090909,94.33632653061221,110.63785714285709,144.31682539682538,82.13722222222222,88.53133333333336,85.65529411764706,112.06538461538459,132.7664197530864,143.077,193.48911764705883,133.67717948717953
