,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08
11219,56.31999999999999,32.239,62.26105263157895,90.34299999999999,67.684375,64.40666666666667,56.67750000000001,32.705714285714286,71.59545454545456,44.598235294117636,89.79217391304347,129.428,81.82999999999998,88.74928571428572,76.79350000000002,69.00941176470587,63.388888888888886,45.560714285714276,82.8053846153846,58.580666666666644,36.621875,63.44818181818182,88.43,60.38318181818181,53.17769230769231,56.328421052631576,31.925238095238093,98.56727272727272,81.65857142857142,54.67928571428572,65.97736842105262,47.903333333333336,68.12095238095239,61.17888888888889,74.74105263157894,70.19700000000002,42.721999999999994,56.19409090909092,73.023,77.14736842105259,108.46085106382976,153.5560714285714,110.23482758620688,98.74444444444445
11230,87.84823529411766,62.65437500000001,101.33823529411762,77.03937499999999,87.55222222222221,88.68136363636364,84.72375000000001,62.11666666666667,54.10375000000001,64.43625000000002,57.7373076923077,86.07730769230771,53.152727272727255,115.67652173913044,79.4988888888889,78.8405,112.62409090909091,95.62,72.50913043478262,74.91730769230767,92.59034482758622,117.05874999999999,159.7237931034483,135.37379310344824,79.00642857142859,171.54384615384612,74.85037037037038,134.71629629629626,141.69400000000005,107.7108,91.34399999999998,100.5696551724138,109.14,116.84759999999999,154.36793103448275,174.182,183.33541666666667,161.92959999999997,182.32870967741928,249.16457142857138,268.42222222222216,345.7343243243243,206.58843749999997,135.20590909090907
11234,89.87333333333332,239.70846153846156,137.01419354838706,135.1443333333333,139.36451612903227,101.14533333333334,128.62870967741935,102.8665517241379,113.38833333333334,114.37300000000005,125.05266666666667,211.4190322580646,118.10862068965514,248.49346153846164,180.87633333333326,177.9417241379311,160.95903225806452,144.28966666666668,157.3437931034483,152.81166666666667,104.04966666666662,185.1416129032258,232.1730000000001,249.35774193548392,127.23870967741934,288.59285714285716,197.14466666666667,171.8122222222222,172.37655172413795,184.4733333333333,176.6666666666667,126.6793333333333,180.61266666666668,188.30354838709675,270.06000000000006,377.4330000000001,146.22677419354844,235.9244827586207,306.1725806451613,431.6272857142856,511.3699999999999,730.8135135135134,434.3362162162163,244.39740740740743
11236,144.4329032258065,304.21592592592594,304.37199999999996,256.91999999999996,175.21903225806457,200.79,158.5364516129032,189.72935483870978,160.51034482758612,186.69354838709674,193.44233333333335,349.5661290322581,190.54580645161295,433.1914285714287,331.2441935483871,232.97499999999997,214.29999999999998,282.6983333333333,193.36193548387098,288.22290322580653,241.0516666666667,234.30741935483874,347.063,447.92516129032276,261.12032258064517,427.0317857142858,440.35161290322577,351.89000000000004,325.8877419354838,305.18166666666673,377.5783870967744,353.7851612903226,385.6643333333334,443.7770967741934,485.5550000000001,731.4383870967745,288.2548387096775,525.4993103448276,680.4909677419357,1048.3238571428572,1298.5559649122808,941.6845945945945,827.5470270270272,515.9737037037038
11239,64.30533333333332,98.84230769230771,80.86,84.2753846153846,97.78583333333331,58.24875000000001,56.86842105263158,60.15133333333333,56.29499999999999,117.93142857142857,93.24120000000002,155.59653846153844,90.95695652173914,92.61521739130436,115.6247619047619,96.40869565217393,66.41625000000002,74.1175,84.21833333333333,80.45650000000002,84.48380952380955,80.16,155.61200000000002,94.27960000000002,93.97761904761907,119.71199999999999,156.04592592592599,105.3904761904762,110.3208,102.85599999999998,90.55095238095241,101.26208333333331,93.14249999999996,120.5153846153846,89.63481481481479,201.39384615384617,62.062916666666666,175.55275862068967,200.9719354838709,274.607205882353,365.2007017543859,332.2169444444445,263.6460000000001,134.12416666666667
11223,165.9466666666667,199.9922222222222,188.21599999999998,160.2308695652174,178.18800000000005,126.81818181818181,79.27823529411764,29.040000000000003,41.29222222222222,61.41714285714285,40.351578947368424,41.62076923076923,52.87416666666666,102.74999999999999,88.8457894736842,45.329090909090915,31.871249999999996,49.13999999999999,61.8476,54.26238095238095,48.916923076923084,71.29315789473684,63.34359999999999,73.86692307692309,68.40086956521738,88.35714285714286,91.43208333333335,64.301,101.698,97.00999999999999,56.7445,65.10958333333333,56.465999999999994,73.70857142857142,92.0469230769231,136.80655172413793,80.96999999999997,164.5630769230769,156.6417857142857,286.49628571428576,263.37396226415086,211.09323529411765,307.39757575757574,128.69833333333335
11224,83.39,128.31346153846152,186.32133333333334,121.45391304347824,116.51652173913043,104.53173913043476,145.4711111111111,76.67583333333333,88.96576923076921,111.17400000000004,131.03785714285718,242.64620689655172,98.42814814814814,220.78040000000001,202.6255172413793,174.77423076923077,84.50392857142859,67.45136363636362,94.23960000000005,91.80636363636364,80.73074074074073,118.0676923076923,105.1225,197.45387096774198,95.1837037037037,206.47142857142856,262.8662068965516,137.5014814814815,151.54866666666663,119.19461538461536,75.46319999999999,101.82666666666667,103.69666666666667,124.14866666666667,158.49964285714282,285.52833333333336,115.88206896551725,178.88178571428577,256.3896666666667,432.96971428571436,430.21709090909087,367.5594594594595,328.1388888888889,227.95080000000002
11229,65.11923076923077,137.23958333333331,119.868,115.26904761904763,70.03550000000001,74.3204761904762,85.739,98.6573913043478,75.1295,47.10047619047619,44.59999999999999,97.83461538461539,72.2775,135.32142857142858,164.83159999999992,112.70208333333333,113.04136363636361,77.72800000000001,106.22692307692309,112.86545454545454,75.59360000000001,100.09541666666671,158.96423076923077,141.1223333333333,82.06925925925927,141.7416,237.43733333333336,106.66034482758623,161.1428571428571,112.43517241379313,106.65153846153845,132.80933333333334,91.55642857142858,116.57400000000001,96.0617857142857,245.08068965517236,103.5264,129.18785714285715,223.37366666666665,300.7665714285714,309.5961111111111,237.94162162162158,198.60176470588235,121.6812
11235,38.23705882352941,75.2425,63.79624999999999,59.551874999999995,64.056875,31.319090909090907,43.62583333333334,74.93916666666667,56.3775,88.53285714285713,48.74411764705882,85.62476190476193,50.47750000000001,101.672,58.9209090909091,82.27857142857144,55.07428571428572,96.74933333333334,43.36166666666667,54.293076923076924,65.16785714285713,64.91333333333334,53.42444444444444,70.09083333333332,78.02933333333333,56.76666666666667,114.19666666666667,80.7757142857143,32.297777777777775,56.07159999999999,40.08588235294118,83.80533333333331,40.69958333333333,46.39352941176471,73.94315789473683,64.15148148148147,51.19000000000001,66.11047619047619,72.86217391304349,100.42072727272726,208.10122448979592,209.11676470588236,107.43133333333331,120.63076923076923
11201,95.13736842105264,179.53346153846147,171.0663333333333,123.29346153846156,70.2976923076923,120.71571428571428,100.75666666666669,129.79839999999996,99.4888461538462,143.60827586206898,141.1428571428571,176.19034482758624,89.61923076923077,190.92499999999998,168.08387096774203,126.92384615384614,119.56185185185183,157.72777777777776,108.63964285714289,106.78535714285717,107.43965517241382,120.60689655172413,161.27499999999998,184.0273333333333,120.54500000000002,194.34071428571428,233.242,159.09533333333331,166.46033333333335,111.79733333333337,174.52612903225804,157.10516129032263,189.74833333333336,164.06193548387097,218.71766666666662,310.4916129032259,80.50709677419354,296.91862068965526,297.7806451612904,682.096,656.9105263157895,493.68675675675655,418.9835135135134,341.36481481481485
11205,102.4675,273.785,285.0225806451613,141.9957142857143,147.89172413793102,114.73551724137934,110.98482758620689,102.44645161290323,121.21142857142854,102.27266666666661,203.72300000000004,323.54333333333335,150.75966666666667,302.0142857142857,288.87032258064517,267.4717857142858,210.36172413793093,198.1272413793104,146.15193548387091,172.74689655172423,119.46551724137927,126.43466666666667,245.9666666666667,261.43580645161296,119.59566666666667,269.7682142857143,240.02935483870962,229.20321428571427,175.35161290322583,175.5213333333333,176.71838709677425,181.91933333333336,138.77620689655174,186.12466666666666,285.8419999999999,382.21741935483874,132.51580645161292,392.5910344827585,346.49548387096763,677.6855714285715,785.0731578947367,776.3708108108107,439.33459459459465,222.3974074074074
11215,49.36272727272728,63.373636363636365,58.431764705882344,47.75363636363638,58.08307692307692,34.719166666666666,45.95555555555555,76.288,69.47812499999999,59.80846153846154,79.13666666666667,109.05499999999999,84.62625,58.358000000000004,84.211875,61.79,79.85916666666667,38.425714285714285,69.07583333333334,83.17461538461541,65.67500000000001,34.74117647058823,97.89250000000001,84.03399999999998,46.150625000000005,110.00679999999998,75.83318181818181,68.18999999999998,67.61333333333332,85.76,91.37666666666667,68.28294117647059,65.52277777777778,76.87434782608695,59.74636363636365,96.65034482758622,78.16428571428574,116.8533333333333,108.97476190476192,130.30796296296293,129.38186046511623,141.04939393939392,119.24032258064516,118.31285714285711
