,2017,2018,2019,2020
11224,130.75645367412136,130.5019551282052,153.7312759643916,295.222191435768
11229,87.96714843749996,114.80013651877137,136.76516224188796,212.91046632124363
11235,62.89218085106385,65.11605405405405,62.016651376146825,116.69622950819665
11201,131.03178683385576,137.37658753709204,183.48466850828737,411.83265853658526
11205,171.47985422740527,207.18585915492957,213.56440111420628,477.1755365853659
11215,65.41570588235292,73.00284090909093,78.0257959183674,117.52554817275752
11217,148.61633431085022,193.4787394957985,243.15002739726046,511.03623152709355
11231,98.61504098360649,117.3184666666666,161.5393452380953,330.4011083123428
11203,182.67872881355927,218.08570224719105,260.64190607734804,580.5008374384237
11210,193.2836187845305,273.8351790633607,338.86424657534275,557.7364390243903
11225,190.46457971014476,238.2678693181817,280.8254143646405,512.677481662592
11226,323.68438016528927,378.03653846153827,447.2891232876711,824.1856341463416
11207,457.4682739726034,726.187287671233,839.4436712328766,1562.381317073171
11208,355.3546685082877,453.78649315068526,524.558383561644,1093.4872926829269
11211,79.9993121693122,87.94698412698409,84.42037593984962,182.0718328840971
11222,64.0260465116279,52.435583333333284,59.34483870967746,87.39143540669852
11220,97.86322807017547,72.87309446254069,104.25762541806021,126.19620786516856
11232,71.4768534482758,87.7901395348837,74.96720812182738,133.6735806451612
11206,177.8513569321534,248.20857541899454,311.7251232876712,716.720707317073
11221,219.79363380281674,274.0275833333332,338.8485989010985,673.2386519607843
11237,79.75223744292238,84.25230125523017,108.31764150943393,215.6888502673795
10026,125.169885931559,145.66647761194017,167.15583586626155,430.04526315789485
10027,161.46262536873144,201.340625,251.1050279329614,597.9351824817522
10030,108.63517361111099,160.2916764705881,242.26142061281342,483.12570719602985
10037,119.32713793103454,121.86169999999996,135.35857142857142,299.1010567010311
10039,126.35541935483872,177.758352601156,220.95067039106164,445.9069193154031
10001,49.45955223880596,51.34030769230768,89.49798561151081,176.9924083769634
10011,72.72233009708737,66.69581081081084,75.34614130434785,93.74850340136058
10018,47.846086956521724,37.428941176470595,52.39157894736844,90.85564285714288
10019,75.54931818181815,60.38991416309011,76.76325670498085,111.60542483660132
10020,0.0,0.0,0.0,99.34
10036,47.13048387096772,41.332795698924755,55.480478087649324,109.43303754266209
10029,327.2511813186816,487.8163287671226,603.6917260273966,1405.9427250608278
10035,201.49913165266116,284.6529085872579,338.36508241758224,826.9530413625305
10010,32.46757142857142,30.01924731182797,41.45448863636365,55.40908088235294
10016,43.938888888888876,55.867419354838724,81.26813148788935,137.64426273458437
10017,73.85210526315788,40.242000000000004,81.83309523809524,75.22879120879122
10022,54.9054411764706,55.82763157894736,58.687794117647066,60.8821686746988
10012,35.07,42.75545454545454,50.38232142857145,59.83247787610619
10013,40.90081395348837,41.92128000000002,47.731057692307715,36.16688679245285
10014,65.4782258064516,54.94644444444444,56.589754601227,55.64810810810812
10004,39.8104347826087,56.380500000000005,58.80424242424242,130.9973033707865
10005,97.32899999999998,43.66509433962264,29.39013888888889,47.206785714285715
10006,30.608,14.798055555555557,33.01918918918918,38.57533333333332
10007,26.04387096774193,25.67241071428572,28.418373983739844,29.994852071005912
10038,53.10792682926832,60.31826086956524,62.42269607843137,170.27480362537764
10280,26.25,28.67473684210526,56.15,52.03030303030303
10002,82.20337037037037,163.30645695364242,276.8338461538462,634.6347432762833
10003,40.58762962962964,34.20891719745222,53.03606060606056,93.64052631578953
10009,87.75278048780491,125.05932692307681,214.52766483516479,434.33905109488995
10021,34.87651162790697,57.085789473684216,72.32154545454544,54.4032663316583
10028,54.072692307692314,49.71266666666665,44.421976744186054,70.65333333333334
10044,62.567619047619075,34.035116279069754,55.92688888888888,60.7606818181818
10065,189.70859154929573,151.97685714285717,52.6890243902439,50.53999999999999
10075,63.136666666666656,40.27941176470588,101.9928205128205,69.43335714285718
10128,74.56845454545456,71.90132596685088,81.30655038759681,152.29782991202362
10023,49.21904109589042,55.322272727272704,64.37930379746838,113.97659176029961
10024,52.25141509433963,50.68972413793103,70.84261146496819,142.11911627906971
10025,106.8881494661921,122.73859589041105,146.6116199376947,357.5200511508955
10031,139.48980645161285,160.1432142857142,166.04988439306362,329.4602992518704
10032,123.0175862068966,153.96598726114635,163.35425981873132,314.7889393939396
10033,85.63378854625554,72.5132407407407,103.32514285714284,204.96127478753525
10034,111.75676579925647,117.80751968503934,111.00935483870961,238.97005347593588
10040,85.39017985611511,99.7855902777777,117.76781645569612,243.1221259842521
11361,40.967261904761905,45.606931818181806,62.704017094017104,112.93492753623188
11362,21.089714285714287,20.294583333333332,44.704583333333325,47.346097560975615
11363,44.160000000000004,37.766,45.82125,61.25447368421055
11364,26.372989690721635,58.177413793103455,52.47373333333334,83.25539007092203
11354,81.7840138408305,101.10660818713454,112.5889173789174,171.95692307692303
11355,70.16190217391303,66.19325688073395,98.84996268656724,142.86861764705887
11356,72.3747791164658,89.77690763052219,89.94725694444438,149.46336917562732
11357,50.45057142857143,62.39157407407407,54.34581081081081,79.15467455621298
11358,45.24251700680269,56.306496815286614,74.1270224719101,79.00161016949157
11359,0.0,0.0,0.0,0.0
11360,45.43885714285714,50.89186046511629,45.374102564102564,58.70250000000001
11365,74.57907103825134,83.75181347150256,77.27644787644792,134.22400641025635
11366,57.790357142857154,68.1838775510204,39.78842105263158,99.37349999999996
11367,66.45618181818182,59.49790697674423,67.51099173553717,138.1781570996978
11412,78.01294117647056,94.56787301587312,90.49441860465129,151.9257294429709
11423,105.95171428571435,56.40354430379747,76.3502884615385,110.90169871794875
11432,68.0221142857143,86.02826347305384,66.6724291497976,167.74272727272725
11433,97.59044673539513,95.6217687074831,94.98083333333335,231.1333076923076
11434,136.3387915407855,152.29113314447605,201.4671787709498,345.4214925373137
11435,85.90658536585366,83.08320463320466,105.19356890459359,182.52422872340406
11436,67.33034722222223,53.70260089686099,59.06488687782802,77.95402061855673
11101,79.9255660377359,116.2448897058822,114.24368253968261,223.85717557251903
11102,63.827061855670124,75.69393442622953,82.54248962655602,123.77870206489689
11103,43.33134831460674,69.727,60.50975609756097,85.55702127659575
11104,54.77134328358208,61.13774193548387,68.34105263157892,78.70144067796608
11105,49.34105263157895,60.43458823529414,78.99115646258507,100.50833333333331
11106,73.82368421052632,66.58546099290784,71.63911764705877,140.4436394557823
11374,39.24682242990656,48.97173076923073,53.82668539325844,89.57574660633483
11375,106.77769633507857,74.4740425531915,59.64458715596331,92.88591280653952
11379,65.48628205128207,107.81569620253161,89.35387323943658,127.79625454545454
11385,79.06788679245281,94.361304347826,103.92591973244143,238.70635170603677
11691,97.61016393442625,117.03040752351099,138.3693636363637,305.2163366336632
11692,93.14327433628318,96.59696721311481,97.82129496402875,177.79264204545458
11693,64.72239130434787,97.45464566929131,91.48701492537313,109.3390404040403
11694,50.95125,60.76777777777776,53.88719512195121,74.30874999999997
11695,0.0,0.0,0.0,0.0
11697,33.7,0.0,38.093333333333334,58.725833333333334
11004,46.99909090909091,33.147999999999996,47.413809523809526,99.75
11005,0.0,0.0,0.0,61.01
11411,63.19602209944751,59.86647887323943,70.39942446043176,121.09077181208059
11413,88.8855595667871,95.64697986577188,95.31485342019539,177.87667582417592
11422,86.54696594427242,103.93525641025647,88.78501501501503,218.98542105263178
11426,54.57270270270269,80.57857142857142,50.336176470588235,57.39731958762886
11427,45.75921348314609,57.377532467532454,54.77000000000002,86.82205882352942
11428,55.136923076923054,61.46757281553397,38.97266666666666,54.38891719745224
11429,62.149333333333345,60.81569230769229,80.46252873563218,113.81947521865888
